Episode,Rewards, QoS violation, Action type
45476,28857.52686,0.1215,2
45477,28858.40536,0.1215,2
45478,28859.28386,0.1215,2
45479,28860.16236,0.1215,2
45480,28861.04086,0.1215,2
45481,28861.91936,0.1215,2
45482,28862.79786,0.1215,5
45483,28863.67636,0.1215,2
45484,28864.55553,0.12083,3
45485,28864.43403,0.1215,2
45486,28865.3132,0.12083,2
45487,28866.19237,0.12083,2
45488,28867.07154,0.12083,2
45489,28867.95071,0.12083,2
45490,28868.82988,0.12083,2
45491,28869.70905,0.12083,2
45492,28870.58822,0.12083,2
45493,28871.46739,0.12083,2
45494,28872.34656,0.12083,2
45495,28873.22573,0.12083,2
45496,28874.1049,0.12083,2
45497,28874.98407,0.12083,2
45498,28875.86324,0.12083,2
45499,28876.74241,0.12083,2
45500,28877.62158,0.12083,2
45501,28878.50075,0.12083,2
45502,28879.37992,0.12083,2
45503,28880.25909,0.12083,2
45504,28881.13826,0.12083,2
45505,28882.01743,0.12083,2
45506,28882.8966,0.12083,2
45507,28883.77577,0.12083,2
45508,28884.65494,0.12083,2
45509,28885.53411,0.12083,2
45510,28886.41328,0.12083,2
45511,28887.29245,0.12083,2
45512,28888.17162,0.12083,2
45513,28889.05079,0.12083,2
45514,28889.92996,0.12083,2
45515,28890.80913,0.12083,3
45516,28890.68765,0.12148,2
45517,28891.56682,0.12083,2
45518,28892.44599,0.12083,2
45519,28893.32516,0.12083,2
45520,28894.20433,0.12083,5
45521,28895.0835,0.12083,2
45522,28895.9633,0.1202,2
45523,28896.8431,0.1202,2
45524,28897.7229,0.1202,2
45525,28898.6027,0.1202,2
45526,28899.4825,0.1202,2
45527,28900.3623,0.1202,2
45528,28901.2421,0.1202,2
45529,28902.1219,0.1202,2
45530,28903.0017,0.1202,2
45531,28903.8815,0.1202,2
45532,28904.7613,0.1202,2
45533,28905.6411,0.1202,2
45534,28906.5209,0.1202,2
45535,28907.4007,0.1202,2
45536,28908.2805,0.1202,2
45537,28909.1603,0.1202,2
45538,28910.0401,0.1202,2
45539,28910.9199,0.1202,2
45540,28911.7997,0.1202,2
45541,28912.6795,0.1202,2
45542,28913.5593,0.1202,3
45543,28913.43847,0.12083,2
45544,28914.31827,0.1202,2
45545,28915.19807,0.1202,2
45546,28916.07787,0.1202,2
45547,28916.95767,0.1202,2
45548,28917.83747,0.1202,2
45549,28918.71727,0.1202,2
45550,28919.59707,0.1202,2
45551,28920.47687,0.1202,2
45552,28921.35667,0.1202,2
45553,28922.23647,0.1202,2
45554,28923.11627,0.1202,2
45555,28923.99607,0.1202,2
45556,28924.87587,0.1202,2
45557,28925.75567,0.1202,2
45558,28926.63547,0.1202,2
45559,28927.51527,0.1202,2
45560,28928.39507,0.1202,2
45561,28929.27487,0.1202,2
45562,28930.15467,0.1202,2
45563,28931.03447,0.1202,2
45564,28931.91427,0.1202,2
45565,28932.79407,0.1202,2
45566,28933.67387,0.1202,2
45567,28934.55367,0.1202,2
45568,28935.43347,0.1202,2
45569,28936.31327,0.1202,1
45570,28937.19307,0.1202,2
45571,28938.07287,0.1202,2
45572,28938.95267,0.1202,2
45573,28939.83247,0.1202,2
45574,28940.71227,0.1202,2
45575,28941.59207,0.1202,2
45576,28942.47187,0.1202,2
45577,28943.35167,0.1202,2
45578,28944.23147,0.1202,2
45579,28945.11127,0.1202,2
45580,28945.99107,0.1202,2
45581,28946.87087,0.1202,2
45582,28947.75067,0.1202,2
45583,28948.63047,0.1202,4
45584,28949.51101,0.11946,2
45585,28950.39155,0.11946,2
45586,28951.27209,0.11946,2
45587,28952.15263,0.11946,2
45588,28953.03317,0.11946,2
45589,28953.91371,0.11946,2
45590,28954.79425,0.11946,2
45591,28955.67479,0.11946,2
45592,28956.55533,0.11946,2
45593,28957.43587,0.11946,2
45594,28958.31641,0.11946,2
45595,28959.19695,0.11946,2
45596,28960.07749,0.11946,2
45597,28960.95803,0.11946,2
45598,28961.83857,0.11946,2
45599,28962.71911,0.11946,2
45600,28963.59965,0.11946,2
45601,28964.48019,0.11946,2
45602,28965.36073,0.11946,2
45603,28966.24127,0.11946,2
45604,28967.12181,0.11946,2
45605,28968.00235,0.11946,2
45606,28968.88289,0.11946,2
45607,28969.76343,0.11946,2
45608,28970.64397,0.11946,2
45609,28971.52451,0.11946,2
45610,28972.40505,0.11946,2
45611,28973.28559,0.11946,2
45612,28974.16613,0.11946,2
45613,28975.04667,0.11946,2
45614,28975.92721,0.11946,2
45615,28976.80775,0.11946,2
45616,28977.68829,0.11946,2
45617,28978.56883,0.11946,2
45618,28979.44937,0.11946,2
45619,28980.32991,0.11946,2
45620,28981.21045,0.11946,2
45621,28982.09099,0.11946,2
45622,28982.97153,0.11946,2
45623,28983.85207,0.11946,2
45624,28984.73261,0.11946,2
45625,28985.61315,0.11946,2
45626,28986.49369,0.11946,2
45627,28987.37423,0.11946,2
45628,28988.25477,0.11946,2
45629,28989.13531,0.11946,2
45630,28990.01585,0.11946,2
45631,28990.89639,0.11946,4
45632,28991.77752,0.11887,2
45633,28992.65865,0.11887,2
45634,28993.53978,0.11887,2
45635,28994.42091,0.11887,2
45636,28995.30204,0.11887,1
45637,28996.18317,0.11887,2
45638,28997.0643,0.11887,2
45639,28997.94543,0.11887,2
45640,28998.82656,0.11887,0
45641,28998.7071,0.11946,2
45642,28999.58764,0.11946,2
45643,29000.46818,0.11946,2
45644,29001.34872,0.11946,2
45645,29002.22926,0.11946,2
45646,29003.1098,0.11946,2
45647,29003.99034,0.11946,2
45648,29004.87088,0.11946,2
45649,29005.75142,0.11946,2
45650,29006.63196,0.11946,2
45651,29007.5125,0.11946,4
45652,29008.39364,0.11886,2
45653,29009.27478,0.11886,4
45654,29010.1565,0.11828,2
45655,29011.03822,0.11828,2
45656,29011.91994,0.11828,2
45657,29012.80166,0.11828,2
45658,29013.68338,0.11828,2
45659,29014.5651,0.11828,2
45660,29015.44682,0.11828,2
45661,29016.32854,0.11828,2
45662,29017.21026,0.11828,1
45663,29018.09198,0.11828,2
45664,29018.9737,0.11828,2
45665,29019.85542,0.11828,2
45666,29020.73714,0.11828,2
45667,29021.61886,0.11828,2
45668,29022.50058,0.11828,2
45669,29023.3823,0.11828,2
45670,29024.26402,0.11828,2
45671,29025.14574,0.11828,2
45672,29026.02746,0.11828,2
45673,29026.90918,0.11828,2
45674,29027.7909,0.11828,2
45675,29028.67262,0.11828,2
45676,29029.55434,0.11828,2
45677,29030.43606,0.11828,2
45678,29031.31778,0.11828,2
45679,29032.1995,0.11828,2
45680,29033.08122,0.11828,2
45681,29033.96294,0.11828,2
45682,29034.84466,0.11828,2
45683,29035.72638,0.11828,2
45684,29036.6081,0.11828,2
45685,29037.48982,0.11828,2
45686,29038.37154,0.11828,2
45687,29039.25326,0.11828,2
45688,29040.13498,0.11828,2
45689,29041.0167,0.11828,2
45690,29041.89842,0.11828,2
45691,29042.78014,0.11828,2
45692,29043.66186,0.11828,3
45693,29043.543,0.11886,2
45694,29044.42472,0.11828,2
45695,29045.30644,0.11828,2
45696,29046.18816,0.11828,2
45697,29047.06988,0.11828,2
45698,29047.9516,0.11828,2
45699,29048.83332,0.11828,4
45700,29049.71558,0.11774,2
45701,29050.59784,0.11774,2
45702,29051.4801,0.11774,2
45703,29052.36236,0.11774,2
45704,29053.24462,0.11774,2
45705,29054.12688,0.11774,2
45706,29055.00914,0.11774,2
45707,29055.8914,0.11774,2
45708,29056.77366,0.11774,2
45709,29057.65592,0.11774,3
45710,29057.53764,0.11828,2
45711,29058.41992,0.11772,2
45712,29059.3022,0.11772,4
45713,29060.18503,0.11717,2
45714,29061.06786,0.11717,2
45715,29061.95069,0.11717,2
45716,29062.83352,0.11717,2
45717,29063.71635,0.11717,2
45718,29064.59918,0.11717,2
45719,29065.48201,0.11717,2
45720,29066.36484,0.11717,2
45721,29067.24767,0.11717,2
45722,29068.1305,0.11717,2
45723,29069.01333,0.11717,2
45724,29069.89616,0.11717,2
45725,29070.77899,0.11717,2
45726,29071.66182,0.11717,2
45727,29072.54465,0.11717,2
45728,29073.42748,0.11717,2
45729,29074.31031,0.11717,2
45730,29075.19314,0.11717,2
45731,29076.07597,0.11717,2
45732,29076.9588,0.11717,2
45733,29077.84163,0.11717,2
45734,29078.72446,0.11717,0
45735,29078.60674,0.11772,2
45736,29079.48902,0.11772,2
45737,29080.3713,0.11772,2
45738,29081.25358,0.11772,2
45739,29082.13586,0.11772,2
45740,29083.01814,0.11772,2
45741,29083.90042,0.11772,2
45742,29084.7827,0.11772,2
45743,29085.66498,0.11772,2
45744,29086.54726,0.11772,2
45745,29087.42954,0.11772,2
45746,29088.31182,0.11772,5
45747,29089.1941,0.11772,2
45748,29090.07693,0.11717,2
45749,29090.95976,0.11717,2
45750,29091.84259,0.11717,2
45751,29092.72542,0.11717,2
45752,29093.60825,0.11717,2
45753,29094.49108,0.11717,2
45754,29095.37391,0.11717,5
45755,29096.25674,0.11717,2
45756,29097.14025,0.11649,2
45757,29098.02376,0.11649,2
45758,29098.90727,0.11649,2
45759,29099.79078,0.11649,2
45760,29100.67429,0.11649,2
45761,29101.5578,0.11649,2
45762,29102.44131,0.11649,2
45763,29103.32482,0.11649,2
45764,29104.20833,0.11649,2
45765,29105.09184,0.11649,0
45766,29104.97467,0.11717,2
45767,29105.8575,0.11717,2
45768,29106.74033,0.11717,2
45769,29107.62316,0.11717,2
45770,29108.50599,0.11717,2
45771,29109.38882,0.11717,2
45772,29110.27165,0.11717,2
45773,29111.15448,0.11717,2
45774,29112.03731,0.11717,1
45775,29112.92014,0.11717,2
45776,29113.80297,0.11717,5
45777,29114.6858,0.11717,2
45778,29115.56932,0.11648,2
45779,29116.45284,0.11648,2
45780,29117.33636,0.11648,2
45781,29118.21988,0.11648,5
45782,29119.1034,0.11648,2
45783,29119.98744,0.11596,2
45784,29120.87148,0.11596,2
45785,29121.75552,0.11596,1
45786,29122.63956,0.11596,2
45787,29123.5236,0.11596,2
45788,29124.40764,0.11596,2
45789,29125.29168,0.11596,2
45790,29126.17572,0.11596,2
45791,29127.05976,0.11596,2
45792,29127.9438,0.11596,2
45793,29128.82784,0.11596,2
45794,29129.71188,0.11596,0
45795,29129.5954,0.11648,2
45796,29130.47892,0.11648,4
45797,29131.36296,0.11596,2
45798,29132.247,0.11596,2
45799,29133.13104,0.11596,2
45800,29134.01508,0.11596,2
45801,29134.89912,0.11596,2
45802,29135.78316,0.11596,2
45803,29136.6672,0.11596,2
45804,29137.55124,0.11596,2
45805,29138.43528,0.11596,2
45806,29139.31932,0.11596,2
45807,29140.20336,0.11596,2
45808,29141.0874,0.11596,0
45809,29140.97093,0.11647,2
45810,29141.85446,0.11647,3
45811,29141.7373,0.11716,2
45812,29142.62083,0.11647,2
45813,29143.50436,0.11647,2
45814,29144.38789,0.11647,2
45815,29145.27142,0.11647,2
45816,29146.15495,0.11647,2
45817,29147.03848,0.11647,2
45818,29147.92201,0.11647,2
45819,29148.80554,0.11647,2
45820,29149.68907,0.11647,2
45821,29150.5726,0.11647,2
45822,29151.45613,0.11647,2
45823,29152.33966,0.11647,2
45824,29153.22319,0.11647,2
45825,29154.10672,0.11647,2
45826,29154.99025,0.11647,4
45827,29155.87429,0.11596,2
45828,29156.75833,0.11596,2
45829,29157.64237,0.11596,2
45830,29158.52641,0.11596,2
45831,29159.41045,0.11596,2
45832,29160.29449,0.11596,2
45833,29161.17853,0.11596,2
45834,29162.06257,0.11596,2
45835,29162.94661,0.11596,2
45836,29163.83065,0.11596,2
45837,29164.71469,0.11596,2
45838,29165.59873,0.11596,2
45839,29166.48277,0.11596,2
45840,29167.36681,0.11596,2
45841,29168.25085,0.11596,2
45842,29169.13489,0.11596,2
45843,29170.01893,0.11596,2
45844,29170.90297,0.11596,4
45845,29171.78764,0.11533,2
45846,29172.67231,0.11533,2
45847,29173.55698,0.11533,2
45848,29174.44165,0.11533,2
45849,29175.32632,0.11533,2
45850,29176.21099,0.11533,2
45851,29177.09566,0.11533,2
45852,29177.98033,0.11533,2
45853,29178.865,0.11533,2
45854,29179.74967,0.11533,2
45855,29180.63434,0.11533,2
45856,29181.51901,0.11533,2
45857,29182.40368,0.11533,2
45858,29183.28835,0.11533,2
45859,29184.17302,0.11533,2
45860,29185.05769,0.11533,2
45861,29185.94236,0.11533,2
45862,29186.82703,0.11533,2
45863,29187.7117,0.11533,2
45864,29188.59637,0.11533,2
45865,29189.48104,0.11533,2
45866,29190.36571,0.11533,2
45867,29191.25038,0.11533,2
45868,29192.13505,0.11533,2
45869,29193.01972,0.11533,2
45870,29193.90439,0.11533,2
45871,29194.78906,0.11533,2
45872,29195.67373,0.11533,2
45873,29196.5584,0.11533,2
45874,29197.44307,0.11533,2
45875,29198.32774,0.11533,2
45876,29199.21241,0.11533,2
45877,29200.09708,0.11533,2
45878,29200.98175,0.11533,2
45879,29201.86642,0.11533,2
45880,29202.75109,0.11533,4
45881,29203.63628,0.11481,2
45882,29204.52147,0.11481,2
45883,29205.40666,0.11481,2
45884,29206.29185,0.11481,2
45885,29207.17704,0.11481,2
45886,29208.06223,0.11481,2
45887,29208.94742,0.11481,2
45888,29209.83261,0.11481,2
45889,29210.7178,0.11481,2
45890,29211.60299,0.11481,2
45891,29212.48818,0.11481,2
45892,29213.37337,0.11481,2
45893,29214.25856,0.11481,2
45894,29215.14375,0.11481,2
45895,29216.02894,0.11481,2
45896,29216.91413,0.11481,2
45897,29217.79932,0.11481,2
45898,29218.68451,0.11481,2
45899,29219.5697,0.11481,0
45900,29219.45438,0.11532,4
45901,29220.33957,0.11481,1
45902,29221.22476,0.11481,2
45903,29222.10995,0.11481,2
45904,29222.99514,0.11481,2
45905,29223.88033,0.11481,4
45906,29224.76609,0.11424,2
45907,29225.65185,0.11424,2
45908,29226.53761,0.11424,2
45909,29227.42337,0.11424,2
45910,29228.30913,0.11424,2
45911,29229.19489,0.11424,2
45912,29230.08065,0.11424,2
45913,29230.96641,0.11424,2
45914,29231.85217,0.11424,2
45915,29232.73793,0.11424,2
45916,29233.62369,0.11424,2
45917,29234.50945,0.11424,0
45918,29234.39465,0.1148,1
45919,29235.27985,0.1148,4
45920,29236.16561,0.11424,2
45921,29237.05137,0.11424,2
45922,29237.93713,0.11424,2
45923,29238.82289,0.11424,2
45924,29239.70865,0.11424,2
45925,29240.59441,0.11424,2
45926,29241.48017,0.11424,2
45927,29242.36593,0.11424,2
45928,29243.25169,0.11424,2
45929,29244.13745,0.11424,2
45930,29245.02321,0.11424,2
45931,29245.90897,0.11424,2
45932,29246.79473,0.11424,2
45933,29247.68049,0.11424,2
45934,29248.56625,0.11424,2
45935,29249.45201,0.11424,2
45936,29250.33777,0.11424,2
45937,29251.22353,0.11424,2
45938,29252.10929,0.11424,2
45939,29252.99505,0.11424,2
45940,29253.88081,0.11424,2
45941,29254.76657,0.11424,1
45942,29255.65233,0.11424,2
45943,29256.53809,0.11424,2
45944,29257.42385,0.11424,2
45945,29258.30961,0.11424,0
45946,29258.19481,0.1148,2
45947,29259.08001,0.1148,2
45948,29259.96521,0.1148,2
45949,29260.85041,0.1148,2
45950,29261.73561,0.1148,2
45951,29262.62081,0.1148,2
45952,29263.50601,0.1148,2
45953,29264.39121,0.1148,2
45954,29265.27641,0.1148,2
45955,29266.16161,0.1148,2
45956,29267.04681,0.1148,2
45957,29267.93201,0.1148,2
45958,29268.81721,0.1148,2
45959,29269.70241,0.1148,2
45960,29270.58761,0.1148,2
45961,29271.47281,0.1148,2
45962,29272.35801,0.1148,2
45963,29273.24321,0.1148,2
45964,29274.12841,0.1148,2
45965,29275.01361,0.1148,2
45966,29275.89881,0.1148,2
45967,29276.78401,0.1148,2
45968,29277.66921,0.1148,2
45969,29278.55441,0.1148,2
45970,29279.43961,0.1148,2
45971,29280.32481,0.1148,2
45972,29281.21001,0.1148,2
45973,29282.09521,0.1148,2
45974,29282.98041,0.1148,2
45975,29283.86561,0.1148,2
45976,29284.75081,0.1148,2
45977,29285.63601,0.1148,2
45978,29286.52121,0.1148,2
45979,29287.40641,0.1148,2
45980,29288.29161,0.1148,2
45981,29289.17681,0.1148,2
45982,29290.06201,0.1148,2
45983,29290.94721,0.1148,2
45984,29291.83241,0.1148,2
45985,29292.71761,0.1148,2
45986,29293.60281,0.1148,1
45987,29294.48801,0.1148,2
45988,29295.37321,0.1148,2
45989,29296.25841,0.1148,2
45990,29297.14361,0.1148,2
45991,29298.02881,0.1148,2
45992,29298.91401,0.1148,2
45993,29299.79921,0.1148,2
45994,29300.68441,0.1148,2
45995,29301.56961,0.1148,2
45996,29302.45481,0.1148,2
45997,29303.34001,0.1148,4
45998,29304.22577,0.11424,2
45999,29305.11153,0.11424,2
46000,29305.99729,0.11424,2
46001,29306.88305,0.11424,2
46002,29307.76881,0.11424,2
46003,29308.65457,0.11424,0
46004,29308.53977,0.1148,2
46005,29309.42497,0.1148,2
46006,29310.31017,0.1148,2
46007,29311.19537,0.1148,2
46008,29312.08057,0.1148,2
46009,29312.96577,0.1148,1
46010,29313.85097,0.1148,2
46011,29314.73617,0.1148,2
46012,29315.62137,0.1148,2
46013,29316.50657,0.1148,2
46014,29317.39177,0.1148,2
46015,29318.27697,0.1148,2
46016,29319.16217,0.1148,2
46017,29320.04737,0.1148,2
46018,29320.93257,0.1148,2
46019,29321.81777,0.1148,2
46020,29322.70297,0.1148,2
46021,29323.58817,0.1148,2
46022,29324.47337,0.1148,2
46023,29325.35857,0.1148,2
46024,29326.24377,0.1148,2
46025,29327.12897,0.1148,2
46026,29328.01417,0.1148,2
46027,29328.89937,0.1148,2
46028,29329.78457,0.1148,2
46029,29330.66977,0.1148,2
46030,29331.55497,0.1148,2
46031,29332.44017,0.1148,4
46032,29333.32593,0.11424,5
46033,29334.21169,0.11424,2
46034,29335.09805,0.11364,2
46035,29335.98441,0.11364,2
46036,29336.87077,0.11364,2
46037,29337.75713,0.11364,2
46038,29338.64349,0.11364,2
46039,29339.52985,0.11364,2
46040,29340.41621,0.11364,2
46041,29341.30257,0.11364,2
46042,29342.18893,0.11364,2
46043,29343.07529,0.11364,2
46044,29343.96165,0.11364,2
46045,29344.84801,0.11364,2
46046,29345.73437,0.11364,2
46047,29346.62073,0.11364,2
46048,29347.50709,0.11364,2
46049,29348.39345,0.11364,2
46050,29349.27981,0.11364,2
46051,29350.16617,0.11364,2
46052,29351.05253,0.11364,2
46053,29351.93889,0.11364,2
46054,29352.82525,0.11364,2
46055,29353.71161,0.11364,2
46056,29354.59797,0.11364,2
46057,29355.48433,0.11364,2
46058,29356.37069,0.11364,2
46059,29357.25705,0.11364,2
46060,29358.14341,0.11364,2
46061,29359.02977,0.11364,2
46062,29359.91613,0.11364,1
46063,29360.80249,0.11364,2
46064,29361.68885,0.11364,2
46065,29362.57521,0.11364,2
46066,29363.46157,0.11364,2
46067,29364.34793,0.11364,2
46068,29365.23429,0.11364,2
46069,29366.12065,0.11364,2
46070,29367.00701,0.11364,2
46071,29367.89337,0.11364,2
46072,29368.77973,0.11364,2
46073,29369.66609,0.11364,2
46074,29370.55245,0.11364,2
46075,29371.43881,0.11364,2
46076,29372.32517,0.11364,2
46077,29373.21153,0.11364,2
46078,29374.09789,0.11364,2
46079,29374.98425,0.11364,2
46080,29375.87061,0.11364,2
46081,29376.75697,0.11364,2
46082,29377.64333,0.11364,2
46083,29378.52969,0.11364,2
46084,29379.41605,0.11364,2
46085,29380.30241,0.11364,2
46086,29381.18877,0.11364,2
46087,29382.07513,0.11364,2
46088,29382.96149,0.11364,2
46089,29383.84785,0.11364,2
46090,29384.73421,0.11364,2
46091,29385.62057,0.11364,2
46092,29386.50693,0.11364,2
46093,29387.39329,0.11364,2
46094,29388.27965,0.11364,2
46095,29389.16601,0.11364,2
46096,29390.05237,0.11364,2
46097,29390.93873,0.11364,2
46098,29391.82509,0.11364,2
46099,29392.71145,0.11364,2
46100,29393.59781,0.11364,2
46101,29394.48417,0.11364,2
46102,29395.37053,0.11364,2
46103,29396.25689,0.11364,2
46104,29397.14325,0.11364,2
46105,29398.02961,0.11364,2
46106,29398.91597,0.11364,2
46107,29399.80233,0.11364,0
46108,29399.68809,0.11424,2
46109,29400.57385,0.11424,2
46110,29401.45961,0.11424,2
46111,29402.34537,0.11424,2
46112,29403.23113,0.11424,2
46113,29404.11689,0.11424,3
46114,29404.0021,0.11479,2
46115,29404.88786,0.11424,4
46116,29405.77423,0.11363,2
46117,29406.6606,0.11363,2
46118,29407.54697,0.11363,2
46119,29408.43334,0.11363,2
46120,29409.31971,0.11363,2
46121,29410.20608,0.11363,2
46122,29411.09245,0.11363,2
46123,29411.97882,0.11363,2
46124,29412.86519,0.11363,4
46125,29413.75211,0.11308,5
46126,29414.63903,0.11308,2
46127,29415.52641,0.11262,2
46128,29416.41379,0.11262,2
46129,29417.30117,0.11262,2
46130,29418.18855,0.11262,2
46131,29419.07593,0.11262,2
46132,29419.96331,0.11262,2
46133,29420.85069,0.11262,2
46134,29421.73807,0.11262,2
46135,29422.62545,0.11262,2
46136,29423.51283,0.11262,2
46137,29424.40021,0.11262,2
46138,29425.28759,0.11262,2
46139,29426.17497,0.11262,2
46140,29427.06235,0.11262,4
46141,29427.95024,0.11211,2
46142,29428.83813,0.11211,2
46143,29429.72602,0.11211,2
46144,29430.61391,0.11211,4
46145,29431.50224,0.11167,3
46146,29431.39013,0.11211,2
46147,29432.27846,0.11167,3
46148,29432.16635,0.11211,2
46149,29433.05468,0.11167,3
46150,29432.94257,0.11211,2
46151,29433.8309,0.11167,3
46152,29433.71879,0.11211,2
46153,29434.60712,0.11167,3
46154,29434.49501,0.11211,2
46155,29435.38334,0.11167,3
46156,29435.27123,0.11211,2
46157,29436.15956,0.11167,2
46158,29437.04789,0.11167,2
46159,29437.93622,0.11167,2
46160,29438.82455,0.11167,2
46161,29439.71288,0.11167,2
46162,29440.60121,0.11167,2
46163,29441.48954,0.11167,2
46164,29442.37787,0.11167,2
46165,29443.2662,0.11167,4
46166,29444.15492,0.11128,2
46167,29445.04364,0.11128,2
46168,29445.93236,0.11128,2
46169,29446.82108,0.11128,2
46170,29447.7098,0.11128,2
46171,29448.59852,0.11128,2
46172,29449.48724,0.11128,2
46173,29450.37596,0.11128,2
46174,29451.26468,0.11128,2
46175,29452.1534,0.11128,3
46176,29452.04173,0.11167,2
46177,29452.93045,0.11128,2
46178,29453.81917,0.11128,2
46179,29454.70789,0.11128,2
46180,29455.59661,0.11128,2
46181,29456.48533,0.11128,2
46182,29457.37405,0.11128,2
46183,29458.26277,0.11128,2
46184,29459.15149,0.11128,0
46185,29459.03982,0.11167,2
46186,29459.92815,0.11167,2
46187,29460.81648,0.11167,2
46188,29461.70481,0.11167,2
46189,29462.59314,0.11167,2
46190,29463.48147,0.11167,2
46191,29464.3698,0.11167,2
46192,29465.25813,0.11167,2
46193,29466.14646,0.11167,2
46194,29467.03479,0.11167,2
46195,29467.92312,0.11167,2
46196,29468.81145,0.11167,2
46197,29469.69978,0.11167,1
46198,29470.58811,0.11167,2
46199,29471.47644,0.11167,2
46200,29472.36477,0.11167,2
46201,29473.2531,0.11167,2
46202,29474.14143,0.11167,2
46203,29475.02976,0.11167,2
46204,29475.91809,0.11167,2
46205,29476.80642,0.11167,2
46206,29477.69475,0.11167,2
46207,29478.58308,0.11167,2
46208,29479.47141,0.11167,2
46209,29480.35974,0.11167,2
46210,29481.24807,0.11167,2
46211,29482.1364,0.11167,2
46212,29483.02473,0.11167,2
46213,29483.91306,0.11167,2
46214,29484.80139,0.11167,2
46215,29485.68972,0.11167,2
46216,29486.57805,0.11167,2
46217,29487.46638,0.11167,2
46218,29488.35471,0.11167,2
46219,29489.24304,0.11167,2
46220,29490.13137,0.11167,2
46221,29491.0197,0.11167,2
46222,29491.90803,0.11167,2
46223,29492.79636,0.11167,2
46224,29493.68469,0.11167,2
46225,29494.57302,0.11167,2
46226,29495.46135,0.11167,2
46227,29496.34968,0.11167,1
46228,29497.23801,0.11167,2
46229,29498.12634,0.11167,2
46230,29499.01467,0.11167,2
46231,29499.903,0.11167,3
46232,29499.79089,0.11211,2
46233,29500.67922,0.11167,2
46234,29501.56755,0.11167,2
46235,29502.45588,0.11167,2
46236,29503.34421,0.11167,2
46237,29504.23254,0.11167,2
46238,29505.12087,0.11167,2
46239,29506.0092,0.11167,2
46240,29506.89753,0.11167,2
46241,29507.78586,0.11167,2
46242,29508.67419,0.11167,2
46243,29509.56252,0.11167,2
46244,29510.45085,0.11167,2
46245,29511.33918,0.11167,2
46246,29512.22751,0.11167,2
46247,29513.11584,0.11167,2
46248,29514.00417,0.11167,2
46249,29514.8925,0.11167,2
46250,29515.78083,0.11167,2
46251,29516.66916,0.11167,2
46252,29517.55749,0.11167,2
46253,29518.44582,0.11167,2
46254,29519.33415,0.11167,2
46255,29520.22248,0.11167,0
46256,29520.11037,0.11211,2
46257,29520.99826,0.11211,2
46258,29521.88615,0.11211,2
46259,29522.77404,0.11211,1
46260,29523.66193,0.11211,2
46261,29524.54982,0.11211,2
46262,29525.43771,0.11211,2
46263,29526.3256,0.11211,2
46264,29527.21349,0.11211,5
46265,29528.10138,0.11211,2
46266,29528.98971,0.11167,2
46267,29529.87804,0.11167,2
46268,29530.76637,0.11167,2
46269,29531.6547,0.11167,2
46270,29532.54303,0.11167,2
46271,29533.43136,0.11167,2
46272,29534.31969,0.11167,2
46273,29535.20802,0.11167,2
46274,29536.09635,0.11167,2
46275,29536.98468,0.11167,2
46276,29537.87301,0.11167,2
46277,29538.76134,0.11167,0
46278,29538.64923,0.11211,2
46279,29539.53712,0.11211,3
46280,29539.42453,0.11259,2
46281,29540.31242,0.11211,2
46282,29541.20031,0.11211,2
46283,29542.0882,0.11211,2
46284,29542.97609,0.11211,2
46285,29543.86398,0.11211,2
46286,29544.75187,0.11211,2
46287,29545.63976,0.11211,2
46288,29546.52765,0.11211,2
46289,29547.41554,0.11211,2
46290,29548.30343,0.11211,2
46291,29549.19132,0.11211,2
46292,29550.07921,0.11211,2
46293,29550.9671,0.11211,2
46294,29551.85499,0.11211,2
46295,29552.74288,0.11211,2
46296,29553.63077,0.11211,2
46297,29554.51866,0.11211,2
46298,29555.40655,0.11211,2
46299,29556.29444,0.11211,2
46300,29557.18233,0.11211,1
46301,29558.07022,0.11211,2
46302,29558.95811,0.11211,2
46303,29559.846,0.11211,2
46304,29560.73389,0.11211,2
46305,29561.62178,0.11211,2
46306,29562.50967,0.11211,2
46307,29563.39756,0.11211,2
46308,29564.28545,0.11211,2
46309,29565.17334,0.11211,2
46310,29566.06123,0.11211,2
46311,29566.94912,0.11211,2
46312,29567.83701,0.11211,2
46313,29568.7249,0.11211,2
46314,29569.61279,0.11211,2
46315,29570.50068,0.11211,2
46316,29571.38857,0.11211,2
46317,29572.27646,0.11211,2
46318,29573.16435,0.11211,2
46319,29574.05224,0.11211,2
46320,29574.94013,0.11211,2
46321,29575.82802,0.11211,2
46322,29576.71591,0.11211,2
46323,29577.6038,0.11211,2
46324,29578.49169,0.11211,2
46325,29579.37958,0.11211,1
46326,29580.26747,0.11211,2
46327,29581.15536,0.11211,2
46328,29582.04325,0.11211,2
46329,29582.93114,0.11211,5
46330,29583.81903,0.11211,2
46331,29584.70736,0.11167,2
46332,29585.59569,0.11167,2
46333,29586.48402,0.11167,2
46334,29587.37235,0.11167,2
46335,29588.26068,0.11167,2
46336,29589.14901,0.11167,2
46337,29590.03734,0.11167,2
46338,29590.92567,0.11167,2
46339,29591.814,0.11167,3
46340,29591.70192,0.11208,4
46341,29592.59025,0.11167,2
46342,29593.47898,0.11127,2
46343,29594.36771,0.11127,2
46344,29595.25644,0.11127,2
46345,29596.14517,0.11127,2
46346,29597.0339,0.11127,2
46347,29597.92263,0.11127,2
46348,29598.81136,0.11127,2
46349,29599.70009,0.11127,2
