, Rewards, QoS violation,,
Episode: 22588 ,-6244,0.03987, Action type: [2, 0] 
Episode: 22589 ,-6243,0.03986, Action type: [2, 0] 
Episode: 22590 ,-6244,0.03986, Action type: [2, 0] 
Episode: 22591 ,-6245,0.03986, Action type: [2, 0] 
Episode: 22592 ,-6244,0.03984, Action type: [2, 0] 
Episode: 22593 ,-6245,0.03984, Action type: [2, 0] 
Episode: 22594 ,-6246,0.03984, Action type: [2, 0] 
Episode: 22595 ,-6247,0.03984, Action type: [2, 0] 
Episode: 22596 ,-6246,0.03983, Action type: [2, 0] 
Episode: 22597 ,-6245,0.03982, Action type: [2, 0] 
Episode: 22598 ,-6244,0.03981, Action type: [2, 0] 
Episode: 22599 ,-6243,0.03978, Action type: [2, 1] 
Episode: 22600 ,-6244,0.0403, Action type: [2, 1] 
Episode: 22601 ,-6245,0.04082, Action type: [2, 1] 
Episode: 22602 ,-6246,0.04126, Action type: [2, 1] 
Episode: 22603 ,-6247,0.04183, Action type: [2, 1] 
Episode: 22604 ,-6248,0.04234, Action type: [2, 1] 
Episode: 22605 ,-6249,0.04285, Action type: [0, 1] 
Episode: 22606 ,-6250,0.04329, Action type: [2, 1] 
Episode: 22607 ,-6251,0.04393, Action type: [2, 1] 
Episode: 22608 ,-6252,0.04447, Action type: [1 0] ,
Episode: 22609 ,-6251,0.04391, Action type: [1 2] ,
Episode: 22610 ,-6250,0.04328, Action type: [0, 1] 
Episode: 22611 ,-6251,0.04392, Action type: [2, 1] 
Episode: 22612 ,-6252,0.04445, Action type: [2, 1] 
Episode: 22613 ,-6253,0.04494, Action type: [2, 1] 
Episode: 22614 ,-6254,0.04543, Action type: [2, 1] 
Episode: 22615 ,-6255,0.04603, Action type: [0 0] ,
Episode: 22616 ,-6256,0.04603, Action type: [2, 1] 
Episode: 22617 ,-6257,0.04659, Action type: [2, 1] 
Episode: 22618 ,-6258,0.04718, Action type: [2, 1] 
Episode: 22619 ,-6259,0.04787, Action type: [2, 1] 
Episode: 22620 ,-6260,0.04858, Action type: [2, 1] 
Episode: 22621 ,-6261,0.04927, Action type: [2 2] ,
Episode: 22622 ,-6262,0.04927, Action type: [2 1] ,
Episode: 22623 ,-6263,0.05003, Action type: [2, 1] 
Episode: 22624 ,-6264,0.05076, Action type: [2, 1] 
Episode: 22625 ,-6265,0.05159, Action type: [0 0] ,
Episode: 22626 ,-6266,0.05159, Action type: [2, 1] 
Episode: 22627 ,-6267,0.05243, Action type: [2, 1] 
Episode: 22628 ,-6268,0.0533, Action type: [2, 1] 
Episode: 22629 ,-6269,0.05409, Action type: [2, 1] 
Episode: 22630 ,-6270,0.05514, Action type: [1 1] ,
Episode: 22631 ,-6271,0.05514, Action type: [2, 1] 
Episode: 22632 ,-6272,0.05614, Action type: [2, 1] 
Episode: 22633 ,-6273,0.05705, Action type: [2, 1] 
Episode: 22634 ,-6274,0.05825, Action type: [2, 1] 
Episode: 22635 ,-6275,0.05925, Action type: [2, 1] 
Episode: 22636 ,-6276,0.06041, Action type: [2, 1] 
Episode: 22637 ,-6277,0.0616, Action type: [2, 1] 
Episode: 22638 ,-6278,0.06278, Action type: [2 0] ,
Episode: 22639 ,-6277,0.06276, Action type: [2, 1] 
Episode: 22640 ,-6278,0.0641, Action type: [1 2] ,
Episode: 22641 ,-6277,0.06274, Action type: [2, 1] 
Episode: 22642 ,-6278,0.06409, Action type: [2, 1] 
Episode: 22643 ,-6279,0.06545, Action type: [2, 1] 
Episode: 22644 ,-6280,0.06692, Action type: [2, 1] 
Episode: 22645 ,-6281,0.06835, Action type: [2, 1] 
Episode: 22646 ,-6282,0.0701, Action type: [2, 1] 
Episode: 22647 ,-6283,0.0715, Action type: [2, 1] 
Episode: 22648 ,-6284,0.07288, Action type: [2, 1] 
Episode: 22649 ,-6285,0.07434, Action type: [2, 1] 
Episode: 22650 ,-6286,0.07575, Action type: [2, 1] 
Episode: 22651 ,-6287,0.07726, Action type: [2, 1] 
Episode: 22652 ,-6288,0.07853, Action type: [2, 1] 
Episode: 22653 ,-6289,0.07988, Action type: [2, 1] 
Episode: 22654 ,-6290,0.08159, Action type: [1 0] ,
Episode: 22655 ,-6289,0.07985, Action type: [2, 1] 
Episode: 22656 ,-6290,0.08152, Action type: [2, 1] 
Episode: 22657 ,-6291,0.08327, Action type: [2, 1] 
Episode: 22658 ,-6292,0.08494, Action type: [2, 1] 
Episode: 22659 ,-6293,0.08709, Action type: [2, 1] 
Episode: 22660 ,-6294,0.08921, Action type: [2, 1] 
Episode: 22661 ,-6295,0.09119, Action type: [2, 1] 
Episode: 22662 ,-6296,0.09322, Action type: [2, 1] 
Episode: 22663 ,-6297,0.0953, Action type: [2, 0] 
Episode: 22664 ,-6296,0.09529, Action type: [2, 0] 
Episode: 22665 ,-6295,0.09528, Action type: [2, 0] 
Episode: 22666 ,-6294,0.09527, Action type: [2, 0] 
Episode: 22667 ,-6293,0.09526, Action type: [2, 0] 
Episode: 22668 ,-6292,0.09525, Action type: [2, 0] 
Episode: 22669 ,-6293,0.09525, Action type: [2, 0] 
Episode: 22670 ,-6294,0.09525, Action type: [1, 0] 
Episode: 22671 ,-6293,0.09311, Action type: [1, 0] 
Episode: 22672 ,-6292,0.09106, Action type: [1, 0] 
Episode: 22673 ,-6291,0.08896, Action type: [1, 0] 
Episode: 22674 ,-6290,0.08685, Action type: [1, 0] 
Episode: 22675 ,-6289,0.08477, Action type: [1, 0] 
Episode: 22676 ,-6288,0.083, Action type: [1, 2] 
Episode: 22677 ,-6287,0.08115, Action type: [1, 2] 
Episode: 22678 ,-6286,0.07956, Action type: [0 2] ,
Episode: 22679 ,-6287,0.07957, Action type: [2, 1] 
Episode: 22680 ,-6288,0.08112, Action type: [2, 1] 
Episode: 22681 ,-6289,0.08294, Action type: [2, 1] 
Episode: 22682 ,-6290,0.0847, Action type: [2, 1] 
Episode: 22683 ,-6291,0.08663, Action type: [2 2] ,
Episode: 22684 ,-6292,0.08663, Action type: [2, 1] 
Episode: 22685 ,-6293,0.08868, Action type: [2, 1] 
Episode: 22686 ,-6294,0.09074, Action type: [2, 1] 
Episode: 22687 ,-6295,0.09274, Action type: [2, 1] 
Episode: 22688 ,-6296,0.0948, Action type: [2, 1] 
Episode: 22689 ,-6297,0.09718, Action type: [2, 1] 
Episode: 22690 ,-6298,0.09982, Action type: [2, 1] 
Episode: 22691 ,-6299,0.10216, Action type: [2, 1] 
Episode: 22692 ,-6300,0.10515, Action type: [2, 1] 
Episode: 22693 ,-6301,0.10759, Action type: [2, 1] 
Episode: 22694 ,-6302,0.11095, Action type: [2, 1] 
Episode: 22695 ,-6303,0.11481, Action type: [2, 1] 
Episode: 22696 ,-6304,0.11844, Action type: [2 2] ,
Episode: 22697 ,-6305,0.11844, Action type: [2, 1] 
Episode: 22698 ,-6306,0.12206, Action type: [2 1] ,
Episode: 22699 ,-6307,0.12693, Action type: [1 1] ,
Episode: 22700 ,-6308,0.12693, Action type: [2, 1] 
Episode: 22701 ,-6309,0.13137, Action type: [2, 1] 
Episode: 22702 ,-6310,0.13612, Action type: [0 0] ,
Episode: 22703 ,-6311,0.13612, Action type: [2, 1] 
Episode: 22704 ,-6312,0.14157, Action type: [2, 1] 
Episode: 22705 ,-6313,0.14874, Action type: [2, 1] 
Episode: 22706 ,-6314,0.1547, Action type: [2, 1] 
Episode: 22707 ,-6315,0.16121, Action type: [2, 1] 
Episode: 22708 ,-6316,0.16857, Action type: [2, 1] 
Episode: 22709 ,-6317,0.17498, Action type: [2, 1] 
Episode: 22710 ,-6318,0.18321, Action type: [2, 1] 
Episode: 22711 ,-6319,0.19203, Action type: [2, 1] 
Episode: 22712 ,-6320,0.19717, Action type: [2 2] ,
Episode: 22713 ,-6321,0.19717, Action type: [2, 1] 
Episode: 22714 ,-6322,0.20052, Action type: [2, 1] 
Episode: 22715 ,-6323,0.20136, Action type: [2, 1] 
Episode: 22716 ,-6324,0.20144, Action type: [2, 1] 
Episode: 22717 ,-6325,0.20145, Action type: [2, 1] 
Episode: 22718 ,-6326,0.20148, Action type: [2, 1] 
Episode: 22719 ,-6327,0.20153, Action type: [2, 1] 
Episode: 22720 ,-6328,0.2016, Action type: [2, 1] 
Episode: 22721 ,-6329,0.20163, Action type: [2, 1] 
Episode: 22722 ,-6330,0.20176, Action type: [1, 2] 
Episode: 22723 ,-6329,0.20163, Action type: [2, 1] 
Episode: 22724 ,-6330,0.20176, Action type: [0, 2] 
Episode: 22725 ,-6331,0.20176, Action type: [0, 2] 
Episode: 22726 ,-6332,0.20179, Action type: [0, 2] 
Episode: 22727 ,-6333,0.2018, Action type: [0, 2] 
Episode: 22728 ,-6334,0.2018, Action type: [0, 2] 
Episode: 22729 ,-6335,0.20182, Action type: [0, 2] 
Episode: 22730 ,-6336,0.20183, Action type: [1 0] ,
Episode: 22731 ,-6335,0.2017, Action type: [0, 2] 
Episode: 22732 ,-6336,0.2017, Action type: [2, 1] 
Episode: 22733 ,-6337,0.20183, Action type: [2, 1] 
Episode: 22734 ,-6338,0.20186, Action type: [2, 1] 
Episode: 22735 ,-6339,0.20186, Action type: [2, 1] 
Episode: 22736 ,-6340,0.2019, Action type: [2, 1] 
Episode: 22737 ,-6341,0.2019, Action type: [2, 1] 
Episode: 22738 ,-6340,0.20188, Action type: [2, 1] 
Episode: 22739 ,-6341,0.20189, Action type: [2, 1] 
Episode: 22740 ,-6342,0.20191, Action type: [2, 1] 
Episode: 22741 ,-6343,0.20193, Action type: [2, 1] 
Episode: 22742 ,-6344,0.20195, Action type: [2, 1] 
Episode: 22743 ,-6345,0.20196, Action type: [2, 1] 
Episode: 22744 ,-6346,0.20199, Action type: [2, 1] 
Episode: 22745 ,-6347,0.20202, Action type: [2, 1] 
Episode: 22746 ,-6348,0.20205, Action type: [2, 1] 
Episode: 22747 ,-6347,0.20203, Action type: [2, 1] 
Episode: 22748 ,-6346,0.20202, Action type: [2 1] ,
Episode: 22749 ,-6347,0.20204, Action type: [2, 1] 
Episode: 22750 ,-6348,0.20205, Action type: [2, 1] 
Episode: 22751 ,-6349,0.20207, Action type: [1 1] ,
Episode: 22752 ,-6350,0.20207, Action type: [2, 1] 
Episode: 22753 ,-6351,0.20209, Action type: [2, 1] 
Episode: 22754 ,-6350,0.20206, Action type: [2, 1] 
Episode: 22755 ,-6351,0.20206, Action type: [2, 1] 
Episode: 22756 ,-6352,0.20206, Action type: [2, 1] 
Episode: 22757 ,-6353,0.20206, Action type: [2, 1] 
Episode: 22758 ,-6354,0.20206, Action type: [2, 1] 
Episode: 22759 ,-6355,0.20207, Action type: [2, 1] 
Episode: 22760 ,-6354,0.20206, Action type: [2, 0] 
Episode: 22761 ,-6355,0.20206, Action type: [2, 0] 
Episode: 22762 ,-6354,0.20204, Action type: [0 1] ,
Episode: 22763 ,-6355,0.20206, Action type: [2, 0] 
Episode: 22764 ,-6354,0.20205, Action type: [2, 0] 
Episode: 22765 ,-6353,0.20203, Action type: [2, 0] 
Episode: 22766 ,-6352,0.20202, Action type: [2, 0] 
Episode: 22767 ,-6353,0.20202, Action type: [2, 0] 
Episode: 22768 ,-6352,0.20201, Action type: [2, 1] 
Episode: 22769 ,-6353,0.20201, Action type: [2, 1] 
Episode: 22770 ,-6352,0.20199, Action type: [0 0] ,
Episode: 22771 ,-6353,0.20199, Action type: [2, 1] 
Episode: 22772 ,-6354,0.20199, Action type: [2, 0] 
Episode: 22773 ,-6355,0.20199, Action type: [2, 0] 
Episode: 22774 ,-6356,0.20199, Action type: [2, 0] 
Episode: 22775 ,-6355,0.20198, Action type: [2, 1] 
Episode: 22776 ,-6356,0.20198, Action type: [2, 1] 
Episode: 22777 ,-6357,0.20198, Action type: [2, 1] 
Episode: 22778 ,-6356,0.20197, Action type: [2, 1] 
Episode: 22779 ,-6357,0.20197, Action type: [2, 1] 
Episode: 22780 ,-6356,0.20196, Action type: [2, 1] 
Episode: 22781 ,-6357,0.20196, Action type: [2, 1] 
Episode: 22782 ,-6358,0.20196, Action type: [2, 1] 
Episode: 22783 ,-6359,0.20196, Action type: [2, 1] 
Episode: 22784 ,-6358,0.20195, Action type: [2, 1] 
Episode: 22785 ,-6359,0.20195, Action type: [2, 1] 
Episode: 22786 ,-6360,0.20195, Action type: [2, 1] 
Episode: 22787 ,-6361,0.20195, Action type: [2, 1] 
Episode: 22788 ,-6360,0.20194, Action type: [2, 1] 
Episode: 22789 ,-6361,0.20194, Action type: [2, 1] 
Episode: 22790 ,-6362,0.20194, Action type: [2, 1] 
Episode: 22791 ,-6361,0.20193, Action type: [0 2] ,
Episode: 22792 ,-6362,0.20194, Action type: [2, 1] 
Episode: 22793 ,-6361,0.20193, Action type: [2, 1] 
Episode: 22794 ,-6362,0.20193, Action type: [2, 1] 
Episode: 22795 ,-6361,0.20192, Action type: [2, 1] 
Episode: 22796 ,-6362,0.20193, Action type: [2, 1] 
Episode: 22797 ,-6361,0.20192, Action type: [2, 1] 
Episode: 22798 ,-6362,0.20192, Action type: [2, 1] 
Episode: 22799 ,-6363,0.20192, Action type: [2, 1] 
Episode: 22800 ,-6362,0.20191, Action type: [2, 1] 
Episode: 22801 ,-6363,0.20192, Action type: [2 2] ,
Episode: 22802 ,-6364,0.20192, Action type: [2, 1] 
Episode: 22803 ,-6365,0.20192, Action type: [2, 1] 
Episode: 22804 ,-6366,0.20192, Action type: [2 0] ,
Episode: 22805 ,-6367,0.20192, Action type: [2, 1] 
Episode: 22806 ,-6368,0.20192, Action type: [2, 1] 
Episode: 22807 ,-6367,0.20191, Action type: [2, 1] 
Episode: 22808 ,-6368,0.20191, Action type: [2 1] ,
Episode: 22809 ,-6369,0.20191, Action type: [0, 2] 
Episode: 22810 ,-6370,0.20191, Action type: [0, 2] 
Episode: 22811 ,-6371,0.20191, Action type: [0, 2] 
Episode: 22812 ,-6372,0.20192, Action type: [0, 2] 
Episode: 22813 ,-6373,0.20192, Action type: [0, 2] 
Episode: 22814 ,-6374,0.20192, Action type: [0, 2] 
Episode: 22815 ,-6375,0.20192, Action type: [2, 1] 
Episode: 22816 ,-6376,0.20192, Action type: [2, 1] 
Episode: 22817 ,-6377,0.20192, Action type: [2, 1] 
Episode: 22818 ,-6378,0.20192, Action type: [2, 1] 
Episode: 22819 ,-6377,0.20191, Action type: [2, 1] 
Episode: 22820 ,-6378,0.20191, Action type: [2, 1] 
Episode: 22821 ,-6379,0.20191, Action type: [2, 1] 
Episode: 22822 ,-6380,0.20191, Action type: [2, 1] 
Episode: 22823 ,-6381,0.20191, Action type: [2 0] ,
Episode: 22824 ,-6382,0.20191, Action type: [1 0] ,
Episode: 22825 ,-6383,0.20191, Action type: [2, 1] 
Episode: 22826 ,-6384,0.20191, Action type: [2, 0] 
Episode: 22827 ,-6383,0.2019, Action type: [2, 0] 
Episode: 22828 ,-6384,0.2019, Action type: [2, 0] 
Episode: 22829 ,-6385,0.2019, Action type: [2, 0] 
Episode: 22830 ,-6384,0.20189, Action type: [2, 0] 
Episode: 22831 ,-6383,0.20188, Action type: [2, 0] 
Episode: 22832 ,-6384,0.20188, Action type: [2, 1] 
Episode: 22833 ,-6385,0.20188, Action type: [2, 1] 
Episode: 22834 ,-6386,0.20188, Action type: [2, 1] 
Episode: 22835 ,-6387,0.20188, Action type: [2, 0] 
Episode: 22836 ,-6388,0.20188, Action type: [0, 2] 
Episode: 22837 ,-6389,0.20188, Action type: [0, 2] 
Episode: 22838 ,-6390,0.20188, Action type: [0, 2] 
Episode: 22839 ,-6391,0.20188, Action type: [2, 1] 
Episode: 22840 ,-6392,0.20188, Action type: [0 2] ,
Episode: 22841 ,-6393,0.20188, Action type: [2, 1] 
Episode: 22842 ,-6394,0.20188, Action type: [2, 1] 
Episode: 22843 ,-6395,0.20188, Action type: [2, 1] 
Episode: 22844 ,-6396,0.20188, Action type: [0, 1] 
Episode: 22845 ,-6397,0.20188, Action type: [2, 1] 
Episode: 22846 ,-6398,0.20188, Action type: [0, 1] 
Episode: 22847 ,-6399,0.20188, Action type: [0, 1] 
Episode: 22848 ,-6400,0.20188, Action type: [0, 1] 
Episode: 22849 ,-6401,0.20188, Action type: [0, 1] 
Episode: 22850 ,-6402,0.20188, Action type: [0, 1] 
Episode: 22851 ,-6403,0.20188, Action type: [0, 1] 
Episode: 22852 ,-6404,0.20188, Action type: [1 1] ,
Episode: 22853 ,-6405,0.20188, Action type: [0, 1] 
Episode: 22854 ,-6406,0.20188, Action type: [2 2] ,
Episode: 22855 ,-6407,0.20188, Action type: [2, 1] 
Episode: 22856 ,-6408,0.20188, Action type: [2, 1] 
Episode: 22857 ,-6407,0.20187, Action type: [2, 1] 
Episode: 22858 ,-6406,0.20186, Action type: [2, 1] 
Episode: 22859 ,-6407,0.20186, Action type: [2, 1] 
Episode: 22860 ,-6408,0.20186, Action type: [2, 1] 
Episode: 22861 ,-6409,0.20186, Action type: [2, 1] 
Episode: 22862 ,-6410,0.20186, Action type: [2, 1] 
Episode: 22863 ,-6411,0.20186, Action type: [2, 1] 
Episode: 22864 ,-6412,0.20186, Action type: [2, 1] 
Episode: 22865 ,-6411,0.20185, Action type: [2, 1] 
Episode: 22866 ,-6412,0.20185, Action type: [2, 1] 
Episode: 22867 ,-6413,0.20185, Action type: [2, 1] 
Episode: 22868 ,-6414,0.20185, Action type: [2, 1] 
Episode: 22869 ,-6415,0.20185, Action type: [2, 1] 
Episode: 22870 ,-6416,0.20185, Action type: [2, 1] 
Episode: 22871 ,-6417,0.20185, Action type: [2, 1] 
Episode: 22872 ,-6418,0.20186, Action type: [2, 1] 
Episode: 22873 ,-6419,0.20186, Action type: [2, 1] 
Episode: 22874 ,-6420,0.20186, Action type: [2, 1] 
Episode: 22875 ,-6421,0.20186, Action type: [2, 1] 
Episode: 22876 ,-6422,0.20186, Action type: [2, 1] 
Episode: 22877 ,-6423,0.20186, Action type: [0, 1] 
Episode: 22878 ,-6424,0.20186, Action type: [0, 1] 
Episode: 22879 ,-6425,0.20186, Action type: [0, 1] 
Episode: 22880 ,-6426,0.20186, Action type: [0, 1] 
Episode: 22881 ,-6427,0.20186, Action type: [0, 1] 
Episode: 22882 ,-6428,0.20186, Action type: [0, 1] 
Episode: 22883 ,-6429,0.20186, Action type: [0, 1] 
Episode: 22884 ,-6430,0.20186, Action type: [0, 1] 
Episode: 22885 ,-6431,0.20186, Action type: [0 1] ,
Episode: 22886 ,-6432,0.20186, Action type: [0, 1] 
Episode: 22887 ,-6433,0.20186, Action type: [0, 1] 
Episode: 22888 ,-6434,0.20186, Action type: [2, 1] 
Episode: 22889 ,-6435,0.20186, Action type: [2, 1] 
Episode: 22890 ,-6436,0.20186, Action type: [2, 1] 
Episode: 22891 ,-6437,0.20186, Action type: [0 2] ,
Episode: 22892 ,-6438,0.20186, Action type: [2, 1] 
Episode: 22893 ,-6439,0.20186, Action type: [2, 1] 
Episode: 22894 ,-6440,0.20186, Action type: [2, 1] 
Episode: 22895 ,-6441,0.20186, Action type: [2, 1] 
Episode: 22896 ,-6442,0.20186, Action type: [2, 1] 
Episode: 22897 ,-6443,0.20186, Action type: [2, 1] 
Episode: 22898 ,-6444,0.20186, Action type: [2, 1] 
Episode: 22899 ,-6445,0.20186, Action type: [2, 1] 
Episode: 22900 ,-6446,0.20186, Action type: [2 1] ,
Episode: 22901 ,-6447,0.20186, Action type: [2, 1] 
Episode: 22902 ,-6448,0.20186, Action type: [2, 1] 
Episode: 22903 ,-6449,0.20186, Action type: [2, 1] 
Episode: 22904 ,-6450,0.20186, Action type: [2, 1] 
Episode: 22905 ,-6451,0.20186, Action type: [2, 1] 
Episode: 22906 ,-6452,0.20186, Action type: [2, 1] 
Episode: 22907 ,-6453,0.20186, Action type: [2, 1] 
Episode: 22908 ,-6454,0.20186, Action type: [2, 1] 
Episode: 22909 ,-6455,0.20186, Action type: [2, 1] 
Episode: 22910 ,-6456,0.20186, Action type: [2, 1] 
Episode: 22911 ,-6457,0.20186, Action type: [2, 1] 
Episode: 22912 ,-6458,0.20186, Action type: [2, 1] 
Episode: 22913 ,-6459,0.20186, Action type: [2, 1] 
Episode: 22914 ,-6460,0.20186, Action type: [1 1] ,
Episode: 22915 ,-6461,0.20186, Action type: [2, 1] 
Episode: 22916 ,-6462,0.20186, Action type: [2, 1] 
Episode: 22917 ,-6463,0.20186, Action type: [2, 1] 
Episode: 22918 ,-6464,0.20186, Action type: [2, 1] 
Episode: 22919 ,-6465,0.20186, Action type: [2, 1] 
Episode: 22920 ,-6466,0.20186, Action type: [2, 1] 
Episode: 22921 ,-6467,0.20186, Action type: [2, 1] 
Episode: 22922 ,-6468,0.20186, Action type: [2, 1] 
Episode: 22923 ,-6469,0.20186, Action type: [2, 1] 
Episode: 22924 ,-6470,0.20186, Action type: [2, 1] 
Episode: 22925 ,-6471,0.20186, Action type: [2, 1] 
Episode: 22926 ,-6472,0.20186, Action type: [2, 1] 
Episode: 22927 ,-6473,0.20186, Action type: [2, 1] 
Episode: 22928 ,-6474,0.20186, Action type: [2, 1] 
Episode: 22929 ,-6475,0.20186, Action type: [2, 1] 
Episode: 22930 ,-6476,0.20186, Action type: [1 1] ,
Episode: 22931 ,-6477,0.20186, Action type: [2, 1] 
Episode: 22932 ,-6478,0.20186, Action type: [2, 1] 
Episode: 22933 ,-6479,0.20186, Action type: [2, 1] 
Episode: 22934 ,-6480,0.20186, Action type: [2, 1] 
Episode: 22935 ,-6481,0.20186, Action type: [2, 1] 
Episode: 22936 ,-6482,0.20186, Action type: [2, 1] 
Episode: 22937 ,-6483,0.20186, Action type: [0 0] ,
Episode: 22938 ,-6484,0.20186, Action type: [2, 1] 
Episode: 22939 ,-6485,0.20186, Action type: [2, 1] 
Episode: 22940 ,-6486,0.20186, Action type: [2, 1] 
Episode: 22941 ,-6487,0.20186, Action type: [2, 1] 
Episode: 22942 ,-6488,0.20186, Action type: [2, 1] 
Episode: 22943 ,-6489,0.20186, Action type: [2, 1] 
Episode: 22944 ,-6490,0.20186, Action type: [2, 1] 
Episode: 22945 ,-6491,0.20186, Action type: [2, 1] 
Episode: 22946 ,-6492,0.20186, Action type: [2 1] ,
Episode: 22947 ,-6493,0.20186, Action type: [2, 1] 
Episode: 22948 ,-6494,0.20186, Action type: [2, 1] 
Episode: 22949 ,-6495,0.20186, Action type: [2, 1] 
Episode: 22950 ,-6496,0.20186, Action type: [2, 1] 
Episode: 22951 ,-6497,0.20186, Action type: [2, 1] 
Episode: 22952 ,-6498,0.20186, Action type: [2, 1] 
Episode: 22953 ,-6499,0.20186, Action type: [2, 1] 
Episode: 22954 ,-6500,0.20186, Action type: [2, 1] 
Episode: 22955 ,-6501,0.20186, Action type: [2, 1] 
Episode: 22956 ,-6502,0.20186, Action type: [2, 1] 
Episode: 22957 ,-6503,0.20186, Action type: [2, 1] 
Episode: 22958 ,-6504,0.20186, Action type: [2, 1] 
Episode: 22959 ,-6505,0.20186, Action type: [2, 1] 
Episode: 22960 ,-6506,0.20186, Action type: [2, 1] 
Episode: 22961 ,-6507,0.20186, Action type: [2, 1] 
Episode: 22962 ,-6508,0.20186, Action type: [2, 1] 
Episode: 22963 ,-6509,0.20186, Action type: [2, 1] 
Episode: 22964 ,-6510,0.20186, Action type: [2, 1] 
Episode: 22965 ,-6511,0.20186, Action type: [2, 1] 
Episode: 22966 ,-6512,0.20186, Action type: [2, 1] 
Episode: 22967 ,-6513,0.20186, Action type: [2, 1] 
Episode: 22968 ,-6514,0.20186, Action type: [2, 1] 
Episode: 22969 ,-6515,0.20186, Action type: [2, 1] 
Episode: 22970 ,-6516,0.20186, Action type: [2, 1] 
Episode: 22971 ,-6517,0.20186, Action type: [2, 1] 
Episode: 22972 ,-6518,0.20186, Action type: [2, 1] 
Episode: 22973 ,-6519,0.20186, Action type: [2, 1] 
Episode: 22974 ,-6520,0.20186, Action type: [2, 1] 
Episode: 22975 ,-6521,0.20186, Action type: [2, 1] 
Episode: 22976 ,-6522,0.20186, Action type: [2, 1] 
Episode: 22977 ,-6523,0.20186, Action type: [2, 1] 
Episode: 22978 ,-6524,0.20186, Action type: [2, 1] 
Episode: 22979 ,-6525,0.20186, Action type: [2 1] ,
Episode: 22980 ,-6526,0.20186, Action type: [2, 1] 
Episode: 22981 ,-6527,0.20186, Action type: [2, 1] 
Episode: 22982 ,-6528,0.20186, Action type: [2, 1] 
Episode: 22983 ,-6529,0.20186, Action type: [0 1] ,
Episode: 22984 ,-6530,0.20186, Action type: [2, 1] 
Episode: 22985 ,-6531,0.20186, Action type: [2, 1] 
Episode: 22986 ,-6532,0.20186, Action type: [2, 1] 
Episode: 22987 ,-6533,0.20186, Action type: [2, 1] 
Episode: 22988 ,-6534,0.20186, Action type: [2, 1] 
Episode: 22989 ,-6535,0.20186, Action type: [2, 1] 
Episode: 22990 ,-6536,0.20186, Action type: [2, 1] 
Episode: 22991 ,-6537,0.20186, Action type: [2, 1] 
Episode: 22992 ,-6538,0.20186, Action type: [2, 1] 
Episode: 22993 ,-6539,0.20186, Action type: [2, 1] 
Episode: 22994 ,-6540,0.20186, Action type: [2, 1] 
Episode: 22995 ,-6541,0.20186, Action type: [2, 1] 
Episode: 22996 ,-6542,0.20186, Action type: [1 2] ,
Episode: 22997 ,-6541,0.20185, Action type: [2, 1] 
Episode: 22998 ,-6542,0.20186, Action type: [2, 1] 
Episode: 22999 ,-6543,0.20186, Action type: [0 0] ,
Episode: 23000 ,-6544,0.20186, Action type: [2, 1] 
Episode: 23001 ,-6545,0.20186, Action type: [2, 1] 
Episode: 23002 ,-6546,0.20186, Action type: [2, 1] 
Episode: 23003 ,-6547,0.20186, Action type: [2, 1] 
Episode: 23004 ,-6548,0.20186, Action type: [2, 1] 
Episode: 23005 ,-6549,0.20186, Action type: [2, 1] 
Episode: 23006 ,-6550,0.20186, Action type: [2, 1] 
Episode: 23007 ,-6551,0.20186, Action type: [2, 1] 
Episode: 23008 ,-6552,0.20186, Action type: [2, 1] 
Episode: 23009 ,-6553,0.20186, Action type: [2, 1] 
Episode: 23010 ,-6554,0.20186, Action type: [0 2] ,
Episode: 23011 ,-6555,0.20186, Action type: [2, 1] 
Episode: 23012 ,-6556,0.20186, Action type: [0 1] ,
Episode: 23013 ,-6557,0.20186, Action type: [2, 1] 
Episode: 23014 ,-6558,0.20186, Action type: [2, 1] 
Episode: 23015 ,-6559,0.20186, Action type: [2, 1] 
Episode: 23016 ,-6560,0.20186, Action type: [2, 1] 
Episode: 23017 ,-6561,0.20186, Action type: [2, 1] 
Episode: 23018 ,-6562,0.20186, Action type: [2, 1] 
Episode: 23019 ,-6563,0.20186, Action type: [2, 1] 
Episode: 23020 ,-6564,0.20186, Action type: [2, 1] 
Episode: 23021 ,-6565,0.20186, Action type: [2, 1] 
Episode: 23022 ,-6566,0.20186, Action type: [2, 1] 
Episode: 23023 ,-6567,0.20186, Action type: [2, 1] 
Episode: 23024 ,-6568,0.20186, Action type: [2, 1] 
Episode: 23025 ,-6569,0.20186, Action type: [2, 1] 
Episode: 23026 ,-6570,0.20186, Action type: [2, 1] 
Episode: 23027 ,-6571,0.20186, Action type: [2, 1] 
Episode: 23028 ,-6572,0.20186, Action type: [2 0] ,
Episode: 23029 ,-6573,0.20186, Action type: [2, 1] 
Episode: 23030 ,-6574,0.20186, Action type: [2, 1] 
Episode: 23031 ,-6575,0.20186, Action type: [2, 1] 
Episode: 23032 ,-6576,0.20186, Action type: [2, 1] 
Episode: 23033 ,-6577,0.20186, Action type: [0 1] ,
Episode: 23034 ,-6578,0.20186, Action type: [2, 1] 
Episode: 23035 ,-6579,0.20186, Action type: [2, 1] 
Episode: 23036 ,-6580,0.20186, Action type: [2, 1] 
Episode: 23037 ,-6581,0.20186, Action type: [2, 1] 
Episode: 23038 ,-6582,0.20186, Action type: [2, 1] 
