, Rewards,QoS violation,,
Episode: 39106 ,30180.89566,0.20191, Action type: [2, 1] 
Episode: 39107 ,30181.69375,0.20191, Action type: [2, 1] 
Episode: 39108 ,30182.49184,0.20191, Action type: [2, 1] 
Episode: 39109 ,30183.28993,0.20191, Action type: [0 0] ,
Episode: 39110 ,30184.08802,0.20191, Action type: [1, 2] 
Episode: 39111 ,30184.88611,0.20191, Action type: [1, 0] 
Episode: 39112 ,30185.6842,0.20191, Action type: [2, 1] 
Episode: 39113 ,30186.48229,0.20191, Action type: [2, 1] 
Episode: 39114 ,30187.28038,0.20191, Action type: [2, 1] 
Episode: 39115 ,30188.07847,0.20191, Action type: [2, 0] 
Episode: 39116 ,30188.87657,0.2019, Action type: [1 2] ,
Episode: 39117 ,30188.67466,0.20191, Action type: [1, 2] 
Episode: 39118 ,30189.47275,0.20191, Action type: [1, 0] 
Episode: 39119 ,30190.27084,0.20191, Action type: [2, 1] 
Episode: 39120 ,30191.06893,0.20191, Action type: [2, 1] 
Episode: 39121 ,30191.86703,0.2019, Action type: [2, 1] 
Episode: 39122 ,30192.66513,0.2019, Action type: [1, 0] 
Episode: 39123 ,30193.46323,0.2019, Action type: [1, 2] 
Episode: 39124 ,30194.26133,0.2019, Action type: [1, 2] 
Episode: 39125 ,30194.05942,0.20191, Action type: [1, 2] 
Episode: 39126 ,30194.85751,0.20191, Action type: [0, 1] 
Episode: 39127 ,30195.6556,0.20191, Action type: [2, 1] 
Episode: 39128 ,30196.45369,0.20191, Action type: [2, 1] 
Episode: 39129 ,30197.25179,0.2019, Action type: [1, 2] 
Episode: 39130 ,30197.04988,0.20191, Action type: [1, 2] 
Episode: 39131 ,30197.84797,0.20191, Action type: [1, 2] 
Episode: 39132 ,30198.64606,0.20191, Action type: [1, 2] 
Episode: 39133 ,30199.44415,0.20191, Action type: [2, 1] 
Episode: 39134 ,30200.24224,0.20191, Action type: [2, 1] 
Episode: 39135 ,30201.04033,0.20191, Action type: [1 2] ,
Episode: 39136 ,30201.83842,0.20191, Action type: [2, 0] 
Episode: 39137 ,30202.63651,0.20191, Action type: [1, 0] 
Episode: 39138 ,30203.4346,0.20191, Action type: [1, 2] 
Episode: 39139 ,30204.23269,0.20191, Action type: [1, 2] 
Episode: 39140 ,30205.03078,0.20191, Action type: [1 2] ,
Episode: 39141 ,30205.82887,0.20191, Action type: [2, 1] 
Episode: 39142 ,30206.62696,0.20191, Action type: [2, 1] 
Episode: 39143 ,30207.42505,0.20191, Action type: [2, 0] 
Episode: 39144 ,30208.22314,0.20191, Action type: [1, 2] 
Episode: 39145 ,30209.02123,0.20191, Action type: [0, 2] 
Episode: 39146 ,30209.81932,0.20191, Action type: [0, 2] 
Episode: 39147 ,30210.61741,0.20191, Action type: [2, 1] 
Episode: 39148 ,30211.4155,0.20191, Action type: [2, 1] 
Episode: 39149 ,30212.21359,0.20191, Action type: [2, 1] 
Episode: 39150 ,30213.01168,0.20191, Action type: [2, 1] 
Episode: 39151 ,30213.80977,0.20191, Action type: [0 0] ,
Episode: 39152 ,30214.60786,0.20191, Action type: [0, 2] 
Episode: 39153 ,30215.40595,0.20191, Action type: [0, 2] 
Episode: 39154 ,30216.20404,0.20191, Action type: [2, 0] 
Episode: 39155 ,30217.00213,0.20191, Action type: [2, 0] 
Episode: 39156 ,30217.80022,0.20191, Action type: [2, 0] 
Episode: 39157 ,30218.59832,0.2019, Action type: [2, 1] 
Episode: 39158 ,30219.39642,0.2019, Action type: [0, 2] 
Episode: 39159 ,30220.19452,0.2019, Action type: [0, 2] 
Episode: 39160 ,30219.99261,0.20191, Action type: [0, 2] 
Episode: 39161 ,30220.7907,0.20191, Action type: [1, 2] 
Episode: 39162 ,30221.58879,0.20191, Action type: [2, 0] 
Episode: 39163 ,30222.38688,0.20191, Action type: [2, 0] 
Episode: 39164 ,30223.18497,0.20191, Action type: [2, 1] 
Episode: 39165 ,30223.98307,0.2019, Action type: [2 2] ,
Episode: 39166 ,30224.78117,0.2019, Action type: [0, 2] 
Episode: 39167 ,30224.57926,0.20191, Action type: [1, 2] 
Episode: 39168 ,30225.37735,0.20191, Action type: [1, 0] 
Episode: 39169 ,30226.17544,0.20191, Action type: [2 1] ,
Episode: 39170 ,30226.97353,0.20191, Action type: [2, 0] 
Episode: 39171 ,30227.77163,0.2019, Action type: [0, 1] 
Episode: 39172 ,30228.56973,0.2019, Action type: [0, 1] 
Episode: 39173 ,30229.36783,0.2019, Action type: [0, 1] 
Episode: 39174 ,30230.16593,0.2019, Action type: [1 2] ,
Episode: 39175 ,30229.96402,0.20191, Action type: [1, 0] 
Episode: 39176 ,30230.76211,0.20191, Action type: [1, 0] 
Episode: 39177 ,30231.5602,0.20191, Action type: [0, 1] 
Episode: 39178 ,30232.35829,0.20191, Action type: [0, 1] 
Episode: 39179 ,30233.15638,0.20191, Action type: [1 0] ,
Episode: 39180 ,30233.95447,0.20191, Action type: [2, 1] 
Episode: 39181 ,30234.75257,0.2019, Action type: [1, 0] 
Episode: 39182 ,30235.55067,0.2019, Action type: [1, 0] 
Episode: 39183 ,30236.34877,0.2019, Action type: [1, 0] 
Episode: 39184 ,30237.14687,0.2019, Action type: [0, 1] 
Episode: 39185 ,30237.94497,0.2019, Action type: [0, 1] 
Episode: 39186 ,30238.74307,0.2019, Action type: [0, 1] 
Episode: 39187 ,30239.54117,0.2019, Action type: [0, 2] 
Episode: 39188 ,30239.33926,0.20191, Action type: [1, 0] 
Episode: 39189 ,30240.13735,0.20191, Action type: [1, 0] 
Episode: 39190 ,30240.93544,0.20191, Action type: [0 0] ,
Episode: 39191 ,30241.73353,0.20191, Action type: [0, 1] 
Episode: 39192 ,30242.53162,0.20191, Action type: [0, 1] 
Episode: 39193 ,30243.32971,0.20191, Action type: [1, 2] 
Episode: 39194 ,30244.1278,0.20191, Action type: [2 1] ,
Episode: 39195 ,30244.92589,0.20191, Action type: [1, 0] 
Episode: 39196 ,30245.72398,0.20191, Action type: [2, 0] 
Episode: 39197 ,30246.52208,0.2019, Action type: [2 1] ,
Episode: 39198 ,30247.32018,0.2019, Action type: [0, 1] 
Episode: 39199 ,30248.11828,0.2019, Action type: [2, 1] 
Episode: 39200 ,30248.91638,0.2019, Action type: [2, 0] 
Episode: 39201 ,30249.71448,0.2019, Action type: [1 1] ,
Episode: 39202 ,30250.51258,0.2019, Action type: [2, 1] 
Episode: 39203 ,30251.31069,0.20189, Action type: [2, 1] 
Episode: 39204 ,30252.10881,0.20188, Action type: [0, 1] 
Episode: 39205 ,30252.90693,0.20188, Action type: [0, 2] 
Episode: 39206 ,30252.70504,0.20189, Action type: [1, 2] 
Episode: 39207 ,30252.50314,0.2019, Action type: [1, 0] 
Episode: 39208 ,30253.30124,0.2019, Action type: [1, 0] 
Episode: 39209 ,30254.09934,0.2019, Action type: [2, 0] 
Episode: 39210 ,30254.89745,0.20189, Action type: [0, 2] 
Episode: 39211 ,30254.69555,0.2019, Action type: [0, 2] 
Episode: 39212 ,30255.49365,0.2019, Action type: [0, 2] 
Episode: 39213 ,30256.29175,0.2019, Action type: [0, 2] 
Episode: 39214 ,30257.08985,0.2019, Action type: [2, 0] 
Episode: 39215 ,30257.88795,0.2019, Action type: [2, 0] 
Episode: 39216 ,30258.68605,0.2019, Action type: [1 1] ,
Episode: 39217 ,30259.48415,0.2019, Action type: [1, 0] 
Episode: 39218 ,30260.28225,0.2019, Action type: [1, 2] 
Episode: 39219 ,30261.08035,0.2019, Action type: [0, 2] 
Episode: 39220 ,30261.87845,0.2019, Action type: [0, 2] 
Episode: 39221 ,30261.67654,0.20191, Action type: [0, 1] 
Episode: 39222 ,30262.47463,0.20191, Action type: [2, 1] 
Episode: 39223 ,30263.27273,0.2019, Action type: [1, 0] 
Episode: 39224 ,30264.07083,0.2019, Action type: [1, 0] 
Episode: 39225 ,30264.86893,0.2019, Action type: [1 0] ,
Episode: 39226 ,30265.66703,0.2019, Action type: [0, 2] 
Episode: 39227 ,30265.46512,0.20191, Action type: [0, 2] 
Episode: 39228 ,30266.26321,0.20191, Action type: [0, 2] 
Episode: 39229 ,30267.0613,0.20191, Action type: [0, 1] 
Episode: 39230 ,30267.85939,0.20191, Action type: [2, 0] 
Episode: 39231 ,30268.65748,0.20191, Action type: [2, 0] 
Episode: 39232 ,30269.45557,0.20191, Action type: [1, 0] 
Episode: 39233 ,30270.25366,0.20191, Action type: [0, 2] 
Episode: 39234 ,30271.05175,0.20191, Action type: [0, 2] 
Episode: 39235 ,30271.84984,0.20191, Action type: [0, 1] 
Episode: 39236 ,30272.64793,0.20191, Action type: [2, 1] 
Episode: 39237 ,30273.44602,0.20191, Action type: [2, 0] 
Episode: 39238 ,30274.24411,0.20191, Action type: [1, 0] 
Episode: 39239 ,30275.0422,0.20191, Action type: [1, 2] 
Episode: 39240 ,30275.84029,0.20191, Action type: [0, 2] 
Episode: 39241 ,30276.63838,0.20191, Action type: [0, 1] 
Episode: 39242 ,30277.43647,0.20191, Action type: [2, 1] 
Episode: 39243 ,30278.23456,0.20191, Action type: [2, 0] 
Episode: 39244 ,30279.03265,0.20191, Action type: [1, 0] 
Episode: 39245 ,30279.83074,0.20191, Action type: [1, 0] 
Episode: 39246 ,30280.62883,0.20191, Action type: [0, 2] 
Episode: 39247 ,30281.42692,0.20191, Action type: [0, 1] 
Episode: 39248 ,30282.22501,0.20191, Action type: [0, 1] 
Episode: 39249 ,30283.0231,0.20191, Action type: [2, 1] 
Episode: 39250 ,30283.82119,0.20191, Action type: [1, 0] 
Episode: 39251 ,30284.61928,0.20191, Action type: [1, 0] 
Episode: 39252 ,30285.41737,0.20191, Action type: [2, 0] 
Episode: 39253 ,30286.21547,0.2019, Action type: [0, 1] 
Episode: 39254 ,30287.01357,0.2019, Action type: [0, 1] 
Episode: 39255 ,30287.81167,0.2019, Action type: [1, 2] 
Episode: 39256 ,30287.60976,0.20191, Action type: [1, 0] 
Episode: 39257 ,30288.40785,0.20191, Action type: [1, 0] 
Episode: 39258 ,30289.20594,0.20191, Action type: [2, 1] 
Episode: 39259 ,30290.00404,0.2019, Action type: [0, 1] 
Episode: 39260 ,30290.80214,0.2019, Action type: [0, 1] 
Episode: 39261 ,30291.60024,0.2019, Action type: [0 1] ,
Episode: 39262 ,30292.39834,0.2019, Action type: [1, 0] 
Episode: 39263 ,30293.19644,0.2019, Action type: [1, 0] 
Episode: 39264 ,30293.99454,0.2019, Action type: [2 1] ,
Episode: 39265 ,30294.79264,0.2019, Action type: [0, 1] 
Episode: 39266 ,30295.59074,0.2019, Action type: [2 2] ,
Episode: 39267 ,30296.38884,0.2019, Action type: [2, 1] 
Episode: 39268 ,30297.18694,0.2019, Action type: [1, 0] 
Episode: 39269 ,30297.98504,0.2019, Action type: [1, 0] 
Episode: 39270 ,30298.78314,0.2019, Action type: [1, 2] 
Episode: 39271 ,30299.58124,0.2019, Action type: [0, 1] 
Episode: 39272 ,30300.37934,0.2019, Action type: [0, 1] 
Episode: 39273 ,30301.17744,0.2019, Action type: [0, 1] 
Episode: 39274 ,30301.97554,0.2019, Action type: [2, 1] 
Episode: 39275 ,30302.77364,0.2019, Action type: [1 2] ,
Episode: 39276 ,30303.57174,0.2019, Action type: [1, 2] 
Episode: 39277 ,30304.36984,0.2019, Action type: [1, 2] 
Episode: 39278 ,30304.16793,0.20191, Action type: [0, 1] 
Episode: 39279 ,30304.96602,0.20191, Action type: [2, 1] 
Episode: 39280 ,30305.76412,0.2019, Action type: [2, 1] 
Episode: 39281 ,30306.56222,0.2019, Action type: [1 2] ,
Episode: 39282 ,30307.36032,0.2019, Action type: [1, 2] 
Episode: 39283 ,30307.15841,0.20191, Action type: [1, 2] 
Episode: 39284 ,30307.9565,0.20191, Action type: [2, 1] 
Episode: 39285 ,30308.75459,0.20191, Action type: [0 0] ,
Episode: 39286 ,30309.55268,0.20191, Action type: [0 0] ,
Episode: 39287 ,30310.35077,0.20191, Action type: [1, 2] 
Episode: 39288 ,30311.14886,0.20191, Action type: [1, 2] 
Episode: 39289 ,30311.94695,0.20191, Action type: [1, 2] 
Episode: 39290 ,30312.74504,0.20191, Action type: [2, 1] 
Episode: 39291 ,30313.54313,0.20191, Action type: [2, 1] 
Episode: 39292 ,30314.34122,0.20191, Action type: [2, 1] 
Episode: 39293 ,30315.13931,0.20191, Action type: [1 1] ,
Episode: 39294 ,30315.9374,0.20191, Action type: [1, 2] 
Episode: 39295 ,30316.73549,0.20191, Action type: [1, 2] 
Episode: 39296 ,30317.53358,0.20191, Action type: [2 2] ,
Episode: 39297 ,30318.33167,0.20191, Action type: [2, 1] 
Episode: 39298 ,30319.12976,0.20191, Action type: [2, 1] 
Episode: 39299 ,30319.92785,0.20191, Action type: [1, 2] 
Episode: 39300 ,30320.72594,0.20191, Action type: [0 0] ,
Episode: 39301 ,30321.52403,0.20191, Action type: [1, 2] 
Episode: 39302 ,30322.32212,0.20191, Action type: [0, 2] 
Episode: 39303 ,30323.12021,0.20191, Action type: [0, 2] 
Episode: 39304 ,30323.9183,0.20191, Action type: [2, 0] 
Episode: 39305 ,30324.71639,0.20191, Action type: [2, 0] 
Episode: 39306 ,30325.51448,0.20191, Action type: [2, 0] 
Episode: 39307 ,30326.31257,0.20191, Action type: [2, 1] 
Episode: 39308 ,30327.11066,0.20191, Action type: [0, 1] 
Episode: 39309 ,30327.90875,0.20191, Action type: [0, 2] 
Episode: 39310 ,30328.70684,0.20191, Action type: [0, 2] 
Episode: 39311 ,30329.50493,0.20191, Action type: [1, 2] 
Episode: 39312 ,30330.30302,0.20191, Action type: [2, 1] 
Episode: 39313 ,30331.10111,0.20191, Action type: [2, 0] 
Episode: 39314 ,30331.8992,0.20191, Action type: [2, 0] 
Episode: 39315 ,30332.69729,0.20191, Action type: [1, 2] 
Episode: 39316 ,30333.49538,0.20191, Action type: [1, 2] 
Episode: 39317 ,30334.29347,0.20191, Action type: [0, 2] 
Episode: 39318 ,30335.09156,0.20191, Action type: [0, 1] 
Episode: 39319 ,30335.88965,0.20191, Action type: [0, 1] 
Episode: 39320 ,30336.68774,0.20191, Action type: [0, 1] 
Episode: 39321 ,30337.48583,0.20191, Action type: [0, 2] 
Episode: 39322 ,30338.28392,0.20191, Action type: [1, 0] 
Episode: 39323 ,30339.08201,0.20191, Action type: [1, 0] 
Episode: 39324 ,30339.8801,0.20191, Action type: [1, 0] 
Episode: 39325 ,30340.67819,0.20191, Action type: [0, 1] 
Episode: 39326 ,30341.47628,0.20191, Action type: [0, 1] 
Episode: 39327 ,30342.27437,0.20191, Action type: [0, 1] 
Episode: 39328 ,30343.07246,0.20191, Action type: [1, 0] 
Episode: 39329 ,30343.87055,0.20191, Action type: [1, 0] 
Episode: 39330 ,30344.66864,0.20191, Action type: [1, 0] 
Episode: 39331 ,30345.46673,0.20191, Action type: [2 0] ,
Episode: 39332 ,30346.26482,0.20191, Action type: [0, 1] 
Episode: 39333 ,30347.06291,0.20191, Action type: [0, 1] 
Episode: 39334 ,30347.861,0.20191, Action type: [0, 1] 
Episode: 39335 ,30348.65909,0.20191, Action type: [1, 0] 
Episode: 39336 ,30349.45718,0.20191, Action type: [1, 0] 
Episode: 39337 ,30350.25527,0.20191, Action type: [1, 0] 
Episode: 39338 ,30351.05336,0.20191, Action type: [2 0] ,
Episode: 39339 ,30351.85145,0.20191, Action type: [0, 1] 
Episode: 39340 ,30352.64954,0.20191, Action type: [0, 2] 
Episode: 39341 ,30353.44763,0.20191, Action type: [1, 0] 
Episode: 39342 ,30354.24572,0.20191, Action type: [1, 0] 
Episode: 39343 ,30355.04381,0.20191, Action type: [2, 0] 
Episode: 39344 ,30355.8419,0.20191, Action type: [0, 1] 
Episode: 39345 ,30356.63999,0.20191, Action type: [0, 1] 
Episode: 39346 ,30357.43808,0.20191, Action type: [0, 1] 
Episode: 39347 ,30358.23617,0.20191, Action type: [1, 2] 
Episode: 39348 ,30359.03426,0.20191, Action type: [1, 0] 
Episode: 39349 ,30359.83235,0.20191, Action type: [1, 0] 
Episode: 39350 ,30360.63044,0.20191, Action type: [1, 2] 
Episode: 39351 ,30361.42853,0.20191, Action type: [0, 1] 
Episode: 39352 ,30362.22662,0.20191, Action type: [0, 1] 
Episode: 39353 ,30363.02471,0.20191, Action type: [1, 2] 
Episode: 39354 ,30363.8228,0.20191, Action type: [1, 0] 
Episode: 39355 ,30364.62089,0.20191, Action type: [1, 0] 
Episode: 39356 ,30365.41898,0.20191, Action type: [0, 1] 
Episode: 39357 ,30366.21707,0.20191, Action type: [0, 1] 
Episode: 39358 ,30367.01516,0.20191, Action type: [0, 1] 
Episode: 39359 ,30367.81325,0.20191, Action type: [1, 2] 
Episode: 39360 ,30368.61134,0.20191, Action type: [1 0] ,
Episode: 39361 ,30369.40943,0.20191, Action type: [1, 0] 
Episode: 39362 ,30370.20752,0.20191, Action type: [1, 2] 
Episode: 39363 ,30370.0056,0.20192, Action type: [0, 1] 
Episode: 39364 ,30370.80368,0.20192, Action type: [2 2] ,
Episode: 39365 ,30371.60176,0.20192, Action type: [0, 1] 
Episode: 39366 ,30372.39984,0.20192, Action type: [1, 0] 
Episode: 39367 ,30373.19792,0.20192, Action type: [1, 0] 
Episode: 39368 ,30373.996,0.20192, Action type: [1, 0] 
Episode: 39369 ,30374.79408,0.20192, Action type: [0, 1] 
Episode: 39370 ,30375.59216,0.20192, Action type: [0, 1] 
Episode: 39371 ,30376.39024,0.20192, Action type: [0, 1] 
Episode: 39372 ,30377.18832,0.20192, Action type: [1, 0] 
Episode: 39373 ,30377.9864,0.20192, Action type: [1, 0] 
Episode: 39374 ,30378.78448,0.20192, Action type: [0 0] ,
Episode: 39375 ,30379.58256,0.20192, Action type: [0, 1] 
Episode: 39376 ,30380.38064,0.20192, Action type: [0, 1] 
Episode: 39377 ,30381.17872,0.20192, Action type: [0, 1] 
Episode: 39378 ,30381.9768,0.20192, Action type: [2, 0] 
Episode: 39379 ,30382.77489,0.20191, Action type: [1, 0] 
Episode: 39380 ,30383.57298,0.20191, Action type: [1, 0] 
Episode: 39381 ,30384.37107,0.20191, Action type: [0, 1] 
Episode: 39382 ,30385.16916,0.20191, Action type: [0, 1] 
Episode: 39383 ,30385.96725,0.20191, Action type: [0, 1] 
Episode: 39384 ,30386.76534,0.20191, Action type: [1, 0] 
Episode: 39385 ,30387.56343,0.20191, Action type: [1, 0] 
Episode: 39386 ,30388.36152,0.20191, Action type: [1, 0] 
Episode: 39387 ,30389.15961,0.20191, Action type: [0, 1] 
Episode: 39388 ,30389.9577,0.20191, Action type: [0, 1] 
Episode: 39389 ,30390.75579,0.20191, Action type: [0, 1] 
Episode: 39390 ,30391.55388,0.20191, Action type: [1, 0] 
Episode: 39391 ,30392.35197,0.20191, Action type: [1, 0] 
Episode: 39392 ,30393.15006,0.20191, Action type: [1, 0] 
Episode: 39393 ,30393.94815,0.20191, Action type: [0, 1] 
Episode: 39394 ,30394.74624,0.20191, Action type: [0, 1] 
Episode: 39395 ,30395.54433,0.20191, Action type: [0, 1] 
Episode: 39396 ,30396.34242,0.20191, Action type: [0 2] ,
Episode: 39397 ,30396.1405,0.20192, Action type: [1, 0] 
Episode: 39398 ,30396.93858,0.20192, Action type: [1, 0] 
Episode: 39399 ,30397.73666,0.20192, Action type: [0, 1] 
Episode: 39400 ,30398.53474,0.20192, Action type: [0, 1] 
Episode: 39401 ,30399.33282,0.20192, Action type: [0, 1] 
Episode: 39402 ,30400.1309,0.20192, Action type: [1 0] ,
Episode: 39403 ,30400.92898,0.20192, Action type: [0, 1] 
Episode: 39404 ,30401.72706,0.20192, Action type: [2, 1] 
Episode: 39405 ,30402.52515,0.20191, Action type: [2, 1] 
Episode: 39406 ,30403.32324,0.20191, Action type: [2, 0] 
Episode: 39407 ,30404.12133,0.20191, Action type: [1, 2] 
Episode: 39408 ,30404.91942,0.20191, Action type: [1, 2] 
Episode: 39409 ,30405.71751,0.20191, Action type: [0, 1] 
Episode: 39410 ,30406.5156,0.20191, Action type: [2, 1] 
Episode: 39411 ,30407.31369,0.20191, Action type: [2, 1] 
Episode: 39412 ,30408.11178,0.20191, Action type: [1, 0] 
Episode: 39413 ,30408.90987,0.20191, Action type: [1, 2] 
Episode: 39414 ,30409.70796,0.20191, Action type: [1, 2] 
Episode: 39415 ,30410.50605,0.20191, Action type: [1, 2] 
Episode: 39416 ,30410.30413,0.20192, Action type: [2, 1] 
Episode: 39417 ,30411.10222,0.20191, Action type: [2, 1] 
Episode: 39418 ,30411.90031,0.20191, Action type: [2, 1] 
Episode: 39419 ,30412.6984,0.20191, Action type: [1, 2] 
Episode: 39420 ,30413.49649,0.20191, Action type: [1, 2] 
Episode: 39421 ,30414.29458,0.20191, Action type: [1, 2] 
Episode: 39422 ,30414.09266,0.20192, Action type: [2, 1] 
Episode: 39423 ,30414.89075,0.20191, Action type: [2, 1] 
Episode: 39424 ,30415.68884,0.20191, Action type: [2, 0] 
Episode: 39425 ,30416.48693,0.20191, Action type: [1, 2] 
Episode: 39426 ,30417.28502,0.20191, Action type: [1, 2] 
Episode: 39427 ,30418.08311,0.20191, Action type: [1 0] ,
Episode: 39428 ,30418.8812,0.20191, Action type: [2, 1] 
Episode: 39429 ,30419.67929,0.20191, Action type: [2, 1] 
Episode: 39430 ,30420.47738,0.20191, Action type: [2, 1] 
Episode: 39431 ,30421.27547,0.20191, Action type: [2 0] ,
Episode: 39432 ,30422.07356,0.20191, Action type: [1, 2] 
Episode: 39433 ,30422.87165,0.20191, Action type: [1, 2] 
Episode: 39434 ,30423.66974,0.20191, Action type: [2, 0] 
Episode: 39435 ,30424.46783,0.20191, Action type: [2, 1] 
Episode: 39436 ,30425.26592,0.20191, Action type: [2, 1] 
Episode: 39437 ,30426.06401,0.20191, Action type: [0, 1] 
Episode: 39438 ,30426.8621,0.20191, Action type: [1, 2] 
Episode: 39439 ,30427.66019,0.20191, Action type: [1, 2] 
Episode: 39440 ,30428.45828,0.20191, Action type: [2 2] ,
Episode: 39441 ,30429.25637,0.20191, Action type: [2, 1] 
Episode: 39442 ,30430.05446,0.20191, Action type: [2 0] ,
Episode: 39443 ,30430.85255,0.20191, Action type: [2, 1] 
Episode: 39444 ,30431.65064,0.20191, Action type: [1, 2] 
Episode: 39445 ,30432.44873,0.20191, Action type: [1, 2] 
Episode: 39446 ,30433.24682,0.20191, Action type: [0, 2] 
Episode: 39447 ,30434.04491,0.20191, Action type: [0, 1] 
Episode: 39448 ,30434.843,0.20191, Action type: [2, 1] 
Episode: 39449 ,30435.64109,0.20191, Action type: [2, 1] 
Episode: 39450 ,30436.43918,0.20191, Action type: [1, 0] 
Episode: 39451 ,30437.23727,0.20191, Action type: [1, 2] 
Episode: 39452 ,30438.03536,0.20191, Action type: [1, 2] 
Episode: 39453 ,30438.83345,0.20191, Action type: [0 0] ,
Episode: 39454 ,30439.63154,0.20191, Action type: [0, 1] 
Episode: 39455 ,30440.42963,0.20191, Action type: [2, 1] 
Episode: 39456 ,30441.22772,0.20191, Action type: [1, 0] 
Episode: 39457 ,30442.02581,0.20191, Action type: [1, 2] 
Episode: 39458 ,30442.8239,0.20191, Action type: [1, 0] 
Episode: 39459 ,30443.62199,0.20191, Action type: [2, 1] 
Episode: 39460 ,30444.42008,0.20191, Action type: [2, 1] 
Episode: 39461 ,30445.21817,0.20191, Action type: [0, 1] 
Episode: 39462 ,30446.01626,0.20191, Action type: [0 0] ,
Episode: 39463 ,30446.81435,0.20191, Action type: [1, 2] 
Episode: 39464 ,30447.61244,0.20191, Action type: [0, 1] 
Episode: 39465 ,30448.41053,0.20191, Action type: [0, 1] 
Episode: 39466 ,30449.20862,0.20191, Action type: [2, 1] 
Episode: 39467 ,30450.00671,0.20191, Action type: [1, 0] 
Episode: 39468 ,30450.8048,0.20191, Action type: [2 2] ,
Episode: 39469 ,30451.60289,0.20191, Action type: [1, 2] 
Episode: 39470 ,30452.40098,0.20191, Action type: [0, 1] 
Episode: 39471 ,30453.19907,0.20191, Action type: [2, 1] 
Episode: 39472 ,30453.99716,0.20191, Action type: [2, 1] 
Episode: 39473 ,30454.79525,0.20191, Action type: [1, 0] 
Episode: 39474 ,30455.59334,0.20191, Action type: [1, 2] 
Episode: 39475 ,30456.39143,0.20191, Action type: [1, 2] 
Episode: 39476 ,30457.18952,0.20191, Action type: [0, 2] 
Episode: 39477 ,30457.98761,0.20191, Action type: [2, 1] 
Episode: 39478 ,30458.7857,0.20191, Action type: [2, 1] 
Episode: 39479 ,30459.58379,0.20191, Action type: [0, 1] 
Episode: 39480 ,30460.38188,0.20191, Action type: [1 2] ,
Episode: 39481 ,30461.17997,0.20191, Action type: [2 0] ,
Episode: 39482 ,30461.97806,0.20191, Action type: [1, 0] 
Episode: 39483 ,30462.77615,0.20191, Action type: [2, 1] 
Episode: 39484 ,30463.57424,0.20191, Action type: [0, 1] 
Episode: 39485 ,30464.37233,0.20191, Action type: [0, 1] 
Episode: 39486 ,30465.17042,0.20191, Action type: [1, 2] 
Episode: 39487 ,30465.96851,0.20191, Action type: [1, 0] 
Episode: 39488 ,30466.7666,0.20191, Action type: [2, 1] 
Episode: 39489 ,30467.56469,0.20191, Action type: [0, 1] 
Episode: 39490 ,30468.36278,0.20191, Action type: [0, 1] 
Episode: 39491 ,30469.16087,0.20191, Action type: [1, 0] 
Episode: 39492 ,30469.95896,0.20191, Action type: [1, 0] 
Episode: 39493 ,30470.75705,0.20191, Action type: [1, 0] 
Episode: 39494 ,30471.55514,0.20191, Action type: [1, 2] 
Episode: 39495 ,30472.35323,0.20191, Action type: [0, 1] 
Episode: 39496 ,30473.15132,0.20191, Action type: [0, 1] 
Episode: 39497 ,30473.94941,0.20191, Action type: [0, 2] 
Episode: 39498 ,30474.7475,0.20191, Action type: [1, 0] 
Episode: 39499 ,30475.54559,0.20191, Action type: [1, 0] 
Episode: 39500 ,30476.34368,0.20191, Action type: [2, 1] 
Episode: 39501 ,30477.14177,0.20191, Action type: [0, 1] 
Episode: 39502 ,30477.93986,0.20191, Action type: [0, 1] 
Episode: 39503 ,30478.73795,0.20191, Action type: [0, 1] 
Episode: 39504 ,30479.53604,0.20191, Action type: [1 0] ,
Episode: 39505 ,30480.33413,0.20191, Action type: [1, 2] 
Episode: 39506 ,30481.13222,0.20191, Action type: [0 2] ,
Episode: 39507 ,30481.93031,0.20191, Action type: [2, 1] 
Episode: 39508 ,30482.7284,0.20191, Action type: [2, 1] 
Episode: 39509 ,30483.52649,0.20191, Action type: [0, 1] 
Episode: 39510 ,30484.32458,0.20191, Action type: [1, 2] 
Episode: 39511 ,30485.12267,0.20191, Action type: [1, 2] 
Episode: 39512 ,30485.92076,0.20191, Action type: [2, 0] 
Episode: 39513 ,30486.71885,0.20191, Action type: [2, 1] 
Episode: 39514 ,30487.51694,0.20191, Action type: [2, 1] 
Episode: 39515 ,30488.31503,0.20191, Action type: [2 1] ,
Episode: 39516 ,30489.11313,0.2019, Action type: [2 0] ,
Episode: 39517 ,30489.91123,0.2019, Action type: [1, 0] 
Episode: 39518 ,30490.70933,0.2019, Action type: [1, 0] 
Episode: 39519 ,30491.50743,0.2019, Action type: [2, 1] 
Episode: 39520 ,30492.30553,0.2019, Action type: [0, 1] 
Episode: 39521 ,30493.10363,0.2019, Action type: [0, 2] 
Episode: 39522 ,30493.90173,0.2019, Action type: [1, 2] 
Episode: 39523 ,30494.69983,0.2019, Action type: [1, 0] 
Episode: 39524 ,30495.49793,0.2019, Action type: [2, 0] 
Episode: 39525 ,30496.29603,0.2019, Action type: [2, 1] 
Episode: 39526 ,30497.09413,0.2019, Action type: [0, 1] 
Episode: 39527 ,30497.89223,0.2019, Action type: [1, 2] 
Episode: 39528 ,30498.69033,0.2019, Action type: [1, 2] 
