Episode, Rewards, QoS violation, Action type
13812,9625.25431,0.0018,4
13813,9626.25251,0.0018,4
13814,9627.25071,0.0018,4
13815,9628.24891,0.0018,4
13816,9629.24711,0.0018,4
13817,9630.24531,0.0018,4
13818,9631.24351,0.0018,4
13819,9632.24171,0.0018,4
13820,9633.23991,0.0018,0
13821,9634.23811,0.0018,4
13822,9635.23631,0.0018,4
13823,9636.23451,0.0018,4
13824,9637.23271,0.0018,4
13825,9638.23091,0.0018,4
13826,9639.22911,0.0018,4
13827,9640.22731,0.0018,4
13828,9641.22551,0.0018,4
13829,9642.22371,0.0018,4
13830,9643.22191,0.0018,4
13831,9644.22011,0.0018,4
13832,9645.21831,0.0018,4
13833,9646.21651,0.0018,4
13834,9647.21471,0.0018,4
13835,9648.21291,0.0018,4
13836,9649.21111,0.0018,4
13837,9650.20931,0.0018,4
13838,9651.20751,0.0018,4
13839,9652.20571,0.0018,3
13840,9653.20391,0.0018,4
13841,9654.20211,0.0018,4
13842,9655.20031,0.0018,1
13843,9656.19851,0.0018,4
13844,9657.19672,0.00179,4
13845,9658.19493,0.00179,4
13846,9659.19314,0.00179,4
13847,9660.19135,0.00179,4
13848,9661.18956,0.00179,4
13849,9662.18777,0.00179,4
13850,9663.18598,0.00179,4
13851,9664.18419,0.00179,4
13852,9665.1824,0.00179,4
13853,9666.18061,0.00179,4
13854,9667.17882,0.00179,4
13855,9668.17703,0.00179,4
13856,9669.17524,0.00179,4
13857,9670.17345,0.00179,4
13858,9671.17166,0.00179,2
13859,9672.16987,0.00179,4
13860,9673.16808,0.00179,4
13861,9674.16629,0.00179,4
13862,9675.1645,0.00179,4
13863,9676.16271,0.00179,4
13864,9677.16092,0.00179,4
13865,9678.15913,0.00179,4
13866,9679.15734,0.00179,4
13867,9680.15555,0.00179,4
13868,9681.15376,0.00179,4
13869,9682.15197,0.00179,4
13870,9683.15018,0.00179,4
13871,9684.14839,0.00179,4
13872,9685.1466,0.00179,4
13873,9686.14481,0.00179,1
13874,9686.14301,0.0018,4
13875,9687.14121,0.0018,4
13876,9688.13941,0.0018,4
13877,9689.13761,0.0018,4
13878,9690.13581,0.0018,4
13879,9691.13401,0.0018,4
13880,9692.13221,0.0018,4
13881,9693.13041,0.0018,4
13882,9694.12861,0.0018,4
13883,9695.12681,0.0018,4
13884,9696.12501,0.0018,4
13885,9697.12321,0.0018,4
13886,9698.12141,0.0018,4
13887,9699.11962,0.00179,4
13888,9700.11783,0.00179,4
13889,9701.11604,0.00179,4
13890,9702.11425,0.00179,4
13891,9703.11246,0.00179,3
13892,9704.11068,0.00178,4
13893,9705.1089,0.00178,4
13894,9706.10712,0.00178,4
13895,9707.10534,0.00178,4
13896,9708.10356,0.00178,4
13897,9709.10178,0.00178,4
13898,9710.1,0.00178,4
13899,9711.09822,0.00178,4
13900,9712.09644,0.00178,4
13901,9713.09466,0.00178,4
13902,9714.09288,0.00178,4
13903,9715.0911,0.00178,4
13904,9716.08932,0.00178,4
13905,9717.08754,0.00178,4
13906,9718.08576,0.00178,4
13907,9719.08398,0.00178,3
13908,9720.0822,0.00178,4
13909,9721.08042,0.00178,4
13910,9722.07864,0.00178,4
13911,9723.07686,0.00178,5
13912,9724.07508,0.00178,4
13913,9725.0733,0.00178,4
13914,9726.07152,0.00178,4
13915,9727.06974,0.00178,4
13916,9728.06796,0.00178,4
13917,9729.06618,0.00178,4
13918,9730.0644,0.00178,4
13919,9731.06262,0.00178,4
13920,9732.06084,0.00178,4
13921,9733.05906,0.00178,4
13922,9734.05728,0.00178,4
13923,9735.0555,0.00178,4
13924,9736.05372,0.00178,4
13925,9737.05194,0.00178,2
13926,9738.05016,0.00178,4
13927,9739.04838,0.00178,4
13928,9740.0466,0.00178,4
13929,9741.04482,0.00178,4
13930,9742.04304,0.00178,4
13931,9743.04126,0.00178,4
13932,9744.03948,0.00178,0
13933,9745.0377,0.00178,4
13934,9746.03592,0.00178,4
13935,9747.03414,0.00178,4
13936,9748.03236,0.00178,4
13937,9749.03058,0.00178,4
13938,9750.0288,0.00178,4
13939,9751.02702,0.00178,4
13940,9752.02524,0.00178,4
13941,9753.02346,0.00178,4
13942,9754.02168,0.00178,4
13943,9755.0199,0.00178,4
13944,9756.01812,0.00178,4
13945,9757.01634,0.00178,4
13946,9758.01456,0.00178,4
13947,9759.01278,0.00178,4
13948,9760.011,0.00178,4
13949,9761.00922,0.00178,4
13950,9762.00744,0.00178,4
13951,9763.00566,0.00178,4
13952,9764.00388,0.00178,4
13953,9765.0021,0.00178,1
13954,9766.00032,0.00178,4
13955,9766.99854,0.00178,4
13956,9767.99676,0.00178,5
13957,9768.99498,0.00178,4
13958,9769.9932,0.00178,4
13959,9770.99142,0.00178,4
13960,9771.98964,0.00178,4
13961,9772.98786,0.00178,4
13962,9773.98608,0.00178,4
13963,9774.9843,0.00178,4
13964,9775.98252,0.00178,4
13965,9776.98074,0.00178,4
13966,9777.97896,0.00178,4
13967,9778.97718,0.00178,2
13968,9779.9754,0.00178,4
13969,9780.97362,0.00178,4
13970,9781.97184,0.00178,4
13971,9782.97006,0.00178,4
13972,9783.96828,0.00178,4
13973,9784.9665,0.00178,4
13974,9785.96472,0.00178,4
13975,9786.96294,0.00178,4
13976,9787.96116,0.00178,4
13977,9788.95938,0.00178,4
13978,9789.9576,0.00178,4
13979,9790.95582,0.00178,4
13980,9791.95404,0.00178,4
13981,9792.95227,0.00177,4
13982,9793.9505,0.00177,4
13983,9794.94873,0.00177,1
13984,9794.94695,0.00178,4
13985,9795.94517,0.00178,4
13986,9796.94339,0.00178,3
13987,9797.94162,0.00177,4
13988,9798.93985,0.00177,4
13989,9799.93808,0.00177,4
13990,9800.93631,0.00177,4
13991,9801.93454,0.00177,4
13992,9802.93277,0.00177,4
13993,9803.931,0.00177,0
13994,9804.92923,0.00177,4
13995,9805.92746,0.00177,4
13996,9806.92569,0.00177,4
13997,9807.92392,0.00177,3
13998,9808.92215,0.00177,4
13999,9809.92038,0.00177,4
14000,9810.91861,0.00177,4
14001,9811.91684,0.00177,4
14002,9812.91507,0.00177,4
14003,9813.9133,0.00177,4
14004,9814.91153,0.00177,4
14005,9815.90976,0.00177,4
14006,9816.90799,0.00177,4
14007,9817.90622,0.00177,4
14008,9818.90445,0.00177,4
14009,9819.90268,0.00177,4
14010,9820.90091,0.00177,1
14011,9821.89914,0.00177,4
14012,9822.89737,0.00177,4
14013,9823.8956,0.00177,4
14014,9824.89383,0.00177,4
14015,9825.89206,0.00177,4
14016,9826.89029,0.00177,4
14017,9827.88852,0.00177,4
14018,9828.88675,0.00177,4
14019,9829.88498,0.00177,4
14020,9830.88321,0.00177,4
14021,9831.88144,0.00177,2
14022,9831.87966,0.00178,4
14023,9832.87788,0.00178,4
14024,9833.8761,0.00178,4
14025,9834.87432,0.00178,2
14026,9835.87254,0.00178,4
14027,9836.87076,0.00178,4
14028,9837.86898,0.00178,4
14029,9838.8672,0.00178,4
14030,9839.86542,0.00178,4
14031,9840.86364,0.00178,4
14032,9841.86186,0.00178,4
14033,9842.86008,0.00178,4
14034,9843.8583,0.00178,4
14035,9844.85652,0.00178,4
14036,9845.85474,0.00178,4
14037,9846.85296,0.00178,5
14038,9847.85118,0.00178,4
14039,9848.8494,0.00178,4
14040,9849.84762,0.00178,4
14041,9850.84584,0.00178,4
14042,9851.84406,0.00178,4
14043,9852.84228,0.00178,4
14044,9853.8405,0.00178,4
14045,9854.83872,0.00178,4
14046,9855.83694,0.00178,1
14047,9856.83516,0.00178,4
14048,9857.83338,0.00178,4
14049,9858.8316,0.00178,1
14050,9859.82982,0.00178,4
14051,9860.82804,0.00178,4
14052,9861.82626,0.00178,4
14053,9862.82448,0.00178,2
14054,9863.8227,0.00178,4
14055,9864.82092,0.00178,4
14056,9865.81914,0.00178,2
14057,9866.81736,0.00178,4
14058,9867.81558,0.00178,4
14059,9868.8138,0.00178,4
14060,9869.81202,0.00178,4
14061,9870.81024,0.00178,2
14062,9871.80846,0.00178,4
14063,9872.80668,0.00178,4
14064,9873.8049,0.00178,4
14065,9874.80312,0.00178,4
14066,9875.80134,0.00178,3
14067,9876.79956,0.00178,4
14068,9877.79778,0.00178,4
14069,9878.796,0.00178,4
14070,9879.79422,0.00178,4
14071,9880.79244,0.00178,4
14072,9881.79066,0.00178,4
14073,9882.78888,0.00178,4
14074,9883.7871,0.00178,4
14075,9884.78532,0.00178,4
14076,9885.78354,0.00178,4
14077,9886.78176,0.00178,4
14078,9887.77998,0.00178,3
14079,9888.7782,0.00178,4
14080,9889.77642,0.00178,4
14081,9890.77464,0.00178,4
14082,9891.77286,0.00178,4
14083,9892.77108,0.00178,4
14084,9893.7693,0.00178,3
14085,9894.76752,0.00178,4
14086,9895.76574,0.00178,4
14087,9896.76396,0.00178,4
14088,9897.76218,0.00178,4
14089,9898.7604,0.00178,4
14090,9899.75862,0.00178,4
14091,9900.75684,0.00178,4
14092,9901.75506,0.00178,4
14093,9902.75328,0.00178,3
14094,9903.7515,0.00178,4
14095,9904.74972,0.00178,4
14096,9905.74794,0.00178,2
14097,9906.74616,0.00178,4
14098,9907.74438,0.00178,4
14099,9908.7426,0.00178,4
14100,9909.74082,0.00178,4
14101,9910.73904,0.00178,4
14102,9911.73726,0.00178,4
14103,9912.73548,0.00178,4
14104,9913.7337,0.00178,4
14105,9914.73192,0.00178,4
14106,9915.73014,0.00178,4
14107,9916.72836,0.00178,4
14108,9917.72658,0.00178,4
14109,9918.7248,0.00178,4
14110,9919.72302,0.00178,4
14111,9920.72124,0.00178,4
14112,9921.71946,0.00178,4
14113,9922.71768,0.00178,4
14114,9923.7159,0.00178,4
14115,9924.71412,0.00178,4
14116,9925.71234,0.00178,4
14117,9926.71056,0.00178,4
14118,9927.70878,0.00178,4
14119,9928.707,0.00178,4
14120,9929.70522,0.00178,4
14121,9930.70344,0.00178,4
14122,9931.70166,0.00178,3
14123,9932.69988,0.00178,4
14124,9933.6981,0.00178,4
14125,9934.69632,0.00178,4
14126,9935.69454,0.00178,4
14127,9936.69276,0.00178,4
14128,9937.69098,0.00178,4
14129,9938.6892,0.00178,4
14130,9939.68742,0.00178,4
14131,9940.68564,0.00178,4
14132,9941.68386,0.00178,4
14133,9942.68208,0.00178,4
14134,9943.6803,0.00178,4
14135,9944.67852,0.00178,4
14136,9945.67674,0.00178,4
14137,9946.67496,0.00178,4
14138,9947.67318,0.00178,4
14139,9948.6714,0.00178,4
14140,9949.66962,0.00178,4
14141,9950.66784,0.00178,4
14142,9951.66606,0.00178,4
14143,9952.66428,0.00178,4
14144,9953.6625,0.00178,4
14145,9954.66072,0.00178,4
14146,9955.65894,0.00178,4
14147,9956.65716,0.00178,4
14148,9957.65538,0.00178,4
14149,9958.6536,0.00178,4
14150,9959.65182,0.00178,4
14151,9960.65004,0.00178,4
14152,9961.64826,0.00178,4
14153,9962.64648,0.00178,4
14154,9963.6447,0.00178,1
14155,9964.64292,0.00178,4
14156,9965.64114,0.00178,4
14157,9966.63936,0.00178,4
14158,9967.63758,0.00178,4
14159,9968.6358,0.00178,4
14160,9969.63402,0.00178,4
14161,9970.63224,0.00178,4
14162,9971.63046,0.00178,4
14163,9972.62868,0.00178,4
14164,9973.6269,0.00178,4
14165,9974.62512,0.00178,4
14166,9975.62334,0.00178,4
14167,9976.62156,0.00178,4
14168,9977.61979,0.00177,4
14169,9978.61802,0.00177,4
14170,9979.61625,0.00177,4
14171,9980.61448,0.00177,4
14172,9981.61271,0.00177,4
14173,9982.61094,0.00177,4
14174,9983.60917,0.00177,4
14175,9984.6074,0.00177,5
14176,9985.60563,0.00177,4
14177,9986.60386,0.00177,4
14178,9987.60209,0.00177,3
14179,9988.60032,0.00177,4
14180,9989.59855,0.00177,4
14181,9990.59678,0.00177,4
14182,9991.59501,0.00177,4
14183,9992.59324,0.00177,4
14184,9993.59147,0.00177,4
14185,9994.5897,0.00177,1
14186,9995.58793,0.00177,4
14187,9996.58617,0.00176,0
14188,9996.5844,0.00177,4
14189,9997.58264,0.00176,4
14190,9998.58088,0.00176,4
14191,9999.57913,0.00175,4
14192,10000.57738,0.00175,4
14193,10001.57563,0.00175,4
14194,10002.57388,0.00175,4
14195,10003.57213,0.00175,4
14196,10004.57038,0.00175,4
14197,10005.56863,0.00175,4
14198,10006.56688,0.00175,4
14199,10007.56513,0.00175,4
14200,10008.56338,0.00175,4
14201,10009.56163,0.00175,4
14202,10010.55988,0.00175,4
14203,10011.55813,0.00175,4
14204,10012.55638,0.00175,4
14205,10013.55463,0.00175,3
14206,10014.55288,0.00175,4
14207,10015.55113,0.00175,4
14208,10016.54938,0.00175,4
14209,10017.54763,0.00175,4
14210,10018.54588,0.00175,4
14211,10019.54413,0.00175,4
14212,10020.54238,0.00175,4
14213,10021.54063,0.00175,4
14214,10022.53888,0.00175,1
14215,10023.53713,0.00175,4
14216,10024.53538,0.00175,4
14217,10025.53363,0.00175,4
14218,10026.53188,0.00175,4
14219,10027.53013,0.00175,4
14220,10028.52838,0.00175,4
14221,10029.52663,0.00175,4
14222,10030.52488,0.00175,4
14223,10031.52313,0.00175,4
14224,10032.52138,0.00175,4
14225,10033.51963,0.00175,4
14226,10034.51788,0.00175,4
14227,10035.51613,0.00175,4
14228,10036.51438,0.00175,4
14229,10037.51263,0.00175,4
14230,10038.51088,0.00175,5
14231,10039.50913,0.00175,4
14232,10040.50738,0.00175,4
14233,10041.50563,0.00175,5
14234,10042.50389,0.00174,1
14235,10042.50214,0.00175,4
14236,10043.50039,0.00175,4
14237,10044.49864,0.00175,5
14238,10045.4969,0.00174,3
14239,10046.49516,0.00174,4
14240,10047.49342,0.00174,4
14241,10048.49168,0.00174,4
14242,10049.48994,0.00174,4
14243,10050.4882,0.00174,4
14244,10051.48646,0.00174,4
14245,10052.48472,0.00174,4
14246,10053.48298,0.00174,3
14247,10054.48124,0.00174,4
14248,10055.4795,0.00174,0
14249,10056.47776,0.00174,4
14250,10057.47602,0.00174,4
14251,10058.47428,0.00174,4
14252,10059.47254,0.00174,4
14253,10060.4708,0.00174,4
14254,10061.46906,0.00174,4
14255,10062.46732,0.00174,4
14256,10063.46558,0.00174,4
14257,10064.46384,0.00174,4
14258,10065.4621,0.00174,3
14259,10066.46036,0.00174,1
14260,10067.45862,0.00174,3
14261,10068.45688,0.00174,5
14262,10069.45514,0.00174,4
14263,10070.4534,0.00174,4
14264,10071.45166,0.00174,4
14265,10072.44992,0.00174,4
14266,10073.44818,0.00174,4
14267,10074.44644,0.00174,4
14268,10075.4447,0.00174,4
14269,10076.44296,0.00174,4
14270,10077.44123,0.00173,4
14271,10078.4395,0.00173,4
14272,10079.43777,0.00173,4
14273,10080.43604,0.00173,4
14274,10081.43431,0.00173,4
14275,10082.43258,0.00173,4
14276,10083.43085,0.00173,4
14277,10084.42912,0.00173,4
14278,10085.42739,0.00173,4
14279,10086.42566,0.00173,4
14280,10087.42393,0.00173,4
14281,10088.4222,0.00173,4
14282,10089.42047,0.00173,4
14283,10090.41874,0.00173,4
14284,10091.41701,0.00173,3
14285,10092.41528,0.00173,4
14286,10093.41355,0.00173,4
14287,10094.41182,0.00173,4
14288,10095.41009,0.00173,4
14289,10096.40836,0.00173,4
14290,10097.40663,0.00173,4
14291,10098.4049,0.00173,1
14292,10099.40317,0.00173,4
14293,10100.40144,0.00173,4
14294,10101.39971,0.00173,4
14295,10102.39798,0.00173,4
14296,10103.39625,0.00173,4
14297,10104.39452,0.00173,4
14298,10105.39279,0.00173,4
14299,10106.39106,0.00173,4
14300,10107.38933,0.00173,1
14301,10108.3876,0.00173,4
14302,10109.38587,0.00173,4
14303,10110.38414,0.00173,4
14304,10111.38241,0.00173,4
14305,10112.38068,0.00173,4
14306,10113.37895,0.00173,4
14307,10114.37722,0.00173,4
14308,10115.37549,0.00173,0
14309,10116.37376,0.00173,4
14310,10117.37203,0.00173,4
14311,10118.3703,0.00173,4
14312,10119.36857,0.00173,4
14313,10120.36684,0.00173,4
14314,10121.36511,0.00173,4
14315,10122.36338,0.00173,4
14316,10123.36165,0.00173,4
14317,10124.35992,0.00173,4
14318,10125.35819,0.00173,4
14319,10126.35646,0.00173,4
14320,10127.35473,0.00173,4
14321,10128.353,0.00173,4
14322,10129.35127,0.00173,3
14323,10130.34954,0.00173,4
14324,10131.34781,0.00173,4
14325,10132.34608,0.00173,4
14326,10133.34435,0.00173,4
14327,10134.34262,0.00173,4
14328,10135.34089,0.00173,4
14329,10136.33916,0.00173,3
14330,10137.33743,0.00173,4
14331,10138.3357,0.00173,4
14332,10139.33397,0.00173,4
14333,10140.33224,0.00173,4
14334,10141.33051,0.00173,4
14335,10142.32878,0.00173,2
14336,10143.32705,0.00173,4
14337,10144.32532,0.00173,4
14338,10145.32359,0.00173,4
14339,10146.32186,0.00173,4
14340,10147.32013,0.00173,4
14341,10148.3184,0.00173,4
14342,10149.31667,0.00173,4
14343,10150.31494,0.00173,4
14344,10151.31321,0.00173,4
14345,10152.31148,0.00173,4
14346,10153.30975,0.00173,4
14347,10154.30802,0.00173,4
14348,10155.30629,0.00173,4
14349,10156.30456,0.00173,4
14350,10157.30283,0.00173,4
14351,10158.3011,0.00173,4
14352,10159.29937,0.00173,4
14353,10160.29764,0.00173,4
14354,10161.29591,0.00173,4
14355,10162.29418,0.00173,4
14356,10163.29245,0.00173,4
14357,10164.29072,0.00173,4
14358,10165.28899,0.00173,4
14359,10166.28726,0.00173,4
14360,10167.28553,0.00173,4
14361,10168.2838,0.00173,4
14362,10169.28207,0.00173,4
14363,10170.28034,0.00173,4
14364,10171.27861,0.00173,4
14365,10172.27688,0.00173,4
14366,10173.27515,0.00173,4
14367,10174.27342,0.00173,4
14368,10175.27169,0.00173,4
14369,10176.26996,0.00173,4
14370,10177.26823,0.00173,4
14371,10178.2665,0.00173,4
14372,10179.26477,0.00173,4
14373,10180.26304,0.00173,4
14374,10181.26131,0.00173,4
14375,10182.25958,0.00173,4
14376,10183.25785,0.00173,4
14377,10184.25612,0.00173,4
14378,10185.25439,0.00173,4
14379,10186.25266,0.00173,4
14380,10187.25093,0.00173,4
14381,10188.2492,0.00173,4
14382,10189.24747,0.00173,4
14383,10190.24574,0.00173,4
14384,10191.24401,0.00173,4
14385,10192.24228,0.00173,4
14386,10193.24055,0.00173,4
14387,10194.23882,0.00173,4
14388,10195.23709,0.00173,4
14389,10196.23536,0.00173,4
14390,10197.23363,0.00173,4
14391,10198.2319,0.00173,4
14392,10199.23017,0.00173,4
14393,10200.22844,0.00173,4
14394,10201.22671,0.00173,4
14395,10202.22498,0.00173,4
14396,10203.22325,0.00173,4
14397,10204.22152,0.00173,4
14398,10205.21979,0.00173,4
14399,10206.21806,0.00173,4
14400,10207.21633,0.00173,4
14401,10208.2146,0.00173,4
14402,10209.21287,0.00173,4
14403,10210.21114,0.00173,4
14404,10211.20941,0.00173,0
14405,10212.20768,0.00173,4
14406,10213.20595,0.00173,4
14407,10214.20422,0.00173,3
14408,10215.20249,0.00173,4
14409,10216.20076,0.00173,4
14410,10217.19903,0.00173,4
14411,10218.1973,0.00173,4
14412,10219.19557,0.00173,4
14413,10220.19384,0.00173,4
14414,10221.19211,0.00173,4
14415,10222.19038,0.00173,4
14416,10223.18865,0.00173,4
14417,10224.18692,0.00173,4
14418,10225.18519,0.00173,4
14419,10226.18346,0.00173,4
14420,10227.18173,0.00173,4
14421,10228.18,0.00173,4
14422,10229.17827,0.00173,4
14423,10230.17654,0.00173,4
14424,10231.17481,0.00173,4
14425,10232.17308,0.00173,4
14426,10233.17135,0.00173,3
14427,10234.16962,0.00173,4
14428,10235.16789,0.00173,4
14429,10236.16616,0.00173,4
14430,10237.16443,0.00173,4
14431,10238.1627,0.00173,4
14432,10239.16097,0.00173,4
14433,10240.15924,0.00173,3
14434,10241.15751,0.00173,4
14435,10242.15578,0.00173,4
14436,10243.15405,0.00173,4
14437,10244.15232,0.00173,4
14438,10245.15059,0.00173,4
14439,10246.14886,0.00173,4
14440,10247.14713,0.00173,4
14441,10248.1454,0.00173,4
14442,10249.14367,0.00173,4
14443,10250.14194,0.00173,4
14444,10251.14021,0.00173,4
14445,10252.13848,0.00173,4
14446,10253.13675,0.00173,4
14447,10254.13502,0.00173,4
14448,10255.13329,0.00173,4
14449,10256.13156,0.00173,4
14450,10257.12983,0.00173,4
14451,10258.1281,0.00173,4
14452,10259.12637,0.00173,4
14453,10260.12464,0.00173,4
14454,10261.12291,0.00173,4
14455,10262.12118,0.00173,4
14456,10263.11945,0.00173,4
14457,10264.11772,0.00173,4
14458,10265.11599,0.00173,1
14459,10266.11426,0.00173,5
14460,10267.11253,0.00173,4
14461,10268.1108,0.00173,4
14462,10269.10907,0.00173,3
14463,10270.10734,0.00173,4
14464,10271.10561,0.00173,4
14465,10272.10388,0.00173,4
14466,10273.10215,0.00173,4
14467,10274.10042,0.00173,4
14468,10275.09869,0.00173,4
14469,10276.09696,0.00173,4
14470,10277.09523,0.00173,4
14471,10278.0935,0.00173,4
14472,10279.09177,0.00173,4
14473,10280.09004,0.00173,4
14474,10281.08831,0.00173,4
14475,10282.08658,0.00173,4
14476,10283.08485,0.00173,4
14477,10284.08312,0.00173,4
14478,10285.08139,0.00173,4
14479,10286.07966,0.00173,4
14480,10287.07793,0.00173,4
14481,10288.0762,0.00173,4
14482,10289.07447,0.00173,4
14483,10290.07274,0.00173,4
14484,10291.07101,0.00173,4
14485,10292.06928,0.00173,5
14486,10293.06755,0.00173,4
14487,10294.06582,0.00173,4
14488,10295.06409,0.00173,4
14489,10296.06236,0.00173,4
14490,10297.06063,0.00173,4
14491,10298.0589,0.00173,4
14492,10299.05717,0.00173,4
14493,10300.05544,0.00173,4
14494,10301.05371,0.00173,4
14495,10302.05198,0.00173,4
14496,10303.05025,0.00173,4
14497,10304.04852,0.00173,4
14498,10305.04679,0.00173,4
14499,10306.04506,0.00173,4
14500,10307.04333,0.00173,4
14501,10308.0416,0.00173,4
14502,10309.03987,0.00173,4
14503,10310.03814,0.00173,4
14504,10311.03641,0.00173,4
14505,10312.03468,0.00173,4
14506,10313.03295,0.00173,4
14507,10314.03122,0.00173,4
14508,10315.02949,0.00173,3
14509,10316.02776,0.00173,4
14510,10317.02603,0.00173,4
14511,10318.0243,0.00173,4
14512,10319.02257,0.00173,4
14513,10320.02084,0.00173,4
14514,10321.01911,0.00173,4
14515,10322.01738,0.00173,4
14516,10323.01565,0.00173,4
14517,10324.01392,0.00173,4
14518,10325.01219,0.00173,4
14519,10326.01046,0.00173,4
14520,10327.00873,0.00173,4
14521,10328.007,0.00173,4
14522,10329.00527,0.00173,4
14523,10330.00354,0.00173,4
14524,10331.00181,0.00173,4
14525,10332.00008,0.00173,4
14526,10332.99835,0.00173,4
14527,10333.99662,0.00173,4
14528,10334.99489,0.00173,4
14529,10335.99316,0.00173,4
14530,10336.99143,0.00173,5
14531,10337.9897,0.00173,4
14532,10338.98797,0.00173,4
14533,10339.98624,0.00173,4
14534,10340.98451,0.00173,4
14535,10341.98278,0.00173,4
14536,10342.98105,0.00173,4
14537,10343.97932,0.00173,4
14538,10344.97759,0.00173,4
14539,10345.97586,0.00173,4
14540,10346.97413,0.00173,4
14541,10347.9724,0.00173,4
14542,10348.97067,0.00173,4
14543,10349.96894,0.00173,4
14544,10350.96721,0.00173,4
14545,10351.96548,0.00173,4
14546,10352.96375,0.00173,4
14547,10353.96202,0.00173,4
14548,10354.96029,0.00173,4
14549,10355.95856,0.00173,4
14550,10356.95683,0.00173,4
14551,10357.9551,0.00173,4
14552,10358.95337,0.00173,4
14553,10359.95164,0.00173,4
14554,10360.94991,0.00173,4
14555,10361.94818,0.00173,4
14556,10362.94645,0.00173,4
14557,10363.94472,0.00173,4
14558,10364.94299,0.00173,4
14559,10365.94126,0.00173,4
14560,10366.93953,0.00173,3
14561,10367.9378,0.00173,4
14562,10368.93607,0.00173,4
14563,10369.93434,0.00173,4
14564,10370.93261,0.00173,4
14565,10371.93088,0.00173,4
14566,10372.92915,0.00173,4
14567,10373.92742,0.00173,4
14568,10374.92569,0.00173,4
14569,10375.92396,0.00173,4
14570,10376.92223,0.00173,0
14571,10377.9205,0.00173,4
14572,10378.91877,0.00173,4
14573,10379.91704,0.00173,0
14574,10380.91531,0.00173,4
14575,10381.91358,0.00173,4
14576,10382.91185,0.00173,4
14577,10383.91012,0.00173,4
14578,10384.90839,0.00173,4
14579,10385.90666,0.00173,1
14580,10386.90493,0.00173,4
14581,10387.9032,0.00173,4
14582,10388.90147,0.00173,4
14583,10389.89974,0.00173,4
14584,10390.89801,0.00173,4
14585,10391.89628,0.00173,4
14586,10392.89455,0.00173,4
14587,10393.89282,0.00173,4
14588,10394.89109,0.00173,4
14589,10395.88936,0.00173,4
14590,10396.88763,0.00173,4
14591,10397.8859,0.00173,4
14592,10398.88417,0.00173,4
14593,10399.88244,0.00173,3
14594,10400.88071,0.00173,4
14595,10401.87898,0.00173,4
14596,10402.87725,0.00173,4
14597,10403.87552,0.00173,4
14598,10404.87379,0.00173,4
14599,10405.87206,0.00173,4
14600,10406.87033,0.00173,4
14601,10407.8686,0.00173,4
14602,10408.86687,0.00173,4
14603,10409.86514,0.00173,4
14604,10410.86341,0.00173,4
14605,10411.86168,0.00173,4
14606,10412.85995,0.00173,1
14607,10413.85822,0.00173,4
14608,10414.85649,0.00173,4
14609,10415.85476,0.00173,4
14610,10416.85303,0.00173,4
14611,10417.8513,0.00173,2
14612,10418.84957,0.00173,4
14613,10419.84784,0.00173,4
14614,10420.84611,0.00173,4
14615,10421.84438,0.00173,4
14616,10422.84265,0.00173,4
14617,10423.84092,0.00173,4
14618,10424.83919,0.00173,4
14619,10425.83746,0.00173,4
14620,10426.83573,0.00173,4
14621,10427.834,0.00173,4
14622,10428.83227,0.00173,4
14623,10429.83054,0.00173,5
14624,10430.82881,0.00173,4
14625,10431.82708,0.00173,4
14626,10432.82535,0.00173,4
14627,10433.82362,0.00173,4
14628,10434.82189,0.00173,4
14629,10435.82016,0.00173,4
14630,10436.81843,0.00173,4
14631,10437.8167,0.00173,4
14632,10438.81497,0.00173,4
14633,10439.81324,0.00173,4
14634,10440.81151,0.00173,4
14635,10441.80978,0.00173,4
14636,10442.80805,0.00173,4
14637,10443.80632,0.00173,4
14638,10444.80459,0.00173,4
14639,10445.80286,0.00173,4
14640,10446.80113,0.00173,4
14641,10447.7994,0.00173,0
14642,10448.79767,0.00173,4
14643,10449.79594,0.00173,1
14644,10450.79421,0.00173,4
14645,10451.79248,0.00173,4
14646,10452.79075,0.00173,4
14647,10453.78902,0.00173,4
14648,10454.78729,0.00173,4
14649,10455.78556,0.00173,4
14650,10456.78383,0.00173,4
14651,10457.7821,0.00173,4
14652,10458.78037,0.00173,4
14653,10459.77864,0.00173,4
14654,10460.77691,0.00173,4
14655,10461.77518,0.00173,2
14656,10462.77345,0.00173,4
14657,10463.77172,0.00173,4
14658,10464.76999,0.00173,4
14659,10465.76826,0.00173,4
14660,10466.76653,0.00173,4
14661,10467.7648,0.00173,4
14662,10468.76307,0.00173,4
14663,10469.76134,0.00173,4
14664,10470.75961,0.00173,4
14665,10471.75788,0.00173,4
14666,10472.75615,0.00173,4
14667,10473.75442,0.00173,4
14668,10474.75269,0.00173,4
14669,10475.75096,0.00173,4
14670,10476.74923,0.00173,4
14671,10477.7475,0.00173,1
14672,10478.74577,0.00173,4
14673,10479.74404,0.00173,4
14674,10480.74231,0.00173,4
14675,10481.74058,0.00173,4
14676,10482.73885,0.00173,4
14677,10483.73712,0.00173,4
14678,10484.73539,0.00173,4
14679,10485.73366,0.00173,4
14680,10486.73193,0.00173,4
14681,10487.7302,0.00173,4
14682,10488.72847,0.00173,4
14683,10489.72674,0.00173,4
14684,10490.72501,0.00173,4
14685,10491.72328,0.00173,4
