,Rewards,QoS violation,
Episode: 512 ,300.29566,0.01346, Action type: 4 
Episode: 513 ,300.28219,0.01347, Action type: 4 
Episode: 514 ,300.26868,0.01351, Action type: 2 
Episode: 515 ,301.25521,0.01347, Action type: 2 
Episode: 516 ,302.24175,0.01346, Action type: 2 
Episode: 517 ,303.22833,0.01342, Action type: 2 
Episode: 518 ,304.21493,0.0134, Action type: 0 
Episode: 519 ,304.20152,0.01341, Action type: 0 
Episode: 520 ,304.1881,0.01342, Action type: 0 
Episode: 521 ,304.17467,0.01343, Action type: 5 
Episode: 522 ,305.16125,0.01342, Action type: 5 
Episode: 523 ,306.14784,0.01341, Action type: 2 
Episode: 524 ,307.13445,0.01339, Action type: 0 
Episode: 525 ,307.12105,0.0134, Action type: 2 
Episode: 526 ,308.10767,0.01338, Action type: 2 
Episode: 527 ,309.09433,0.01334, Action type: 0 
Episode: 528 ,309.08098,0.01335, Action type: 0 
Episode: 529 ,310.06763,0.01335, Action type: 0 
Episode: 530 ,310.05426,0.01337, Action type: 0 
Episode: 531 ,311.04089,0.01337, Action type: 0 
Episode: 532 ,312.02752,0.01337, Action type: 2 
Episode: 533 ,313.0142,0.01332, Action type: 2 
Episode: 534 ,314.00091,0.01329, Action type: 2 
Episode: 535 ,314.98764,0.01327, Action type: 2 
Episode: 536 ,315.97438,0.01326, Action type: 5 
Episode: 537 ,316.96112,0.01326, Action type: 0 
Episode: 538 ,317.94786,0.01326, Action type: 0 
Episode: 539 ,317.93459,0.01327, Action type: 0 
Episode: 540 ,317.92131,0.01328, Action type: 0 
Episode: 541 ,317.90802,0.01329, Action type: 2 
Episode: 542 ,318.89474,0.01328, Action type: 2 
Episode: 543 ,319.88147,0.01327, Action type: 1 
Episode: 544 ,319.86819,0.01328, Action type: 2 
Episode: 545 ,320.85491,0.01328, Action type: 0 
Episode: 546 ,320.84162,0.01329, Action type: 0 
Episode: 547 ,321.82833,0.01329, Action type: 3 
Episode: 548 ,322.81506,0.01327, Action type: 0 
Episode: 549 ,322.80177,0.01329, Action type: 2 
Episode: 550 ,323.78849,0.01328, Action type: 2 
Episode: 551 ,324.77524,0.01325, Action type: 2 
Episode: 552 ,325.76203,0.01321, Action type: 2 
Episode: 553 ,326.74883,0.0132, Action type: 2 
Episode: 554 ,327.73563,0.0132, Action type: 0 
Episode: 555 ,328.72243,0.0132, Action type: 5 
Episode: 556 ,329.70923,0.0132, Action type: 0 
Episode: 557 ,330.69603,0.0132, Action type: 2 
Episode: 558 ,330.68282,0.01321, Action type: 2 
Episode: 559 ,331.66962,0.0132, Action type: 2 
Episode: 560 ,332.65644,0.01318, Action type: 0 
Episode: 561 ,333.64326,0.01318, Action type: 0 
Episode: 562 ,333.63006,0.0132, Action type: 0 
Episode: 563 ,334.61686,0.0132, Action type: 2 
Episode: 564 ,335.60372,0.01314, Action type: 2 
Episode: 565 ,336.5906,0.01312, Action type: 2 
Episode: 566 ,337.57748,0.01312, Action type: 2 
Episode: 567 ,338.56436,0.01312, Action type: 0 
Episode: 568 ,338.55122,0.01314, Action type: 0 
Episode: 569 ,339.53808,0.01314, Action type: 0 
Episode: 570 ,340.52494,0.01314, Action type: 0 
Episode: 571 ,340.51179,0.01315, Action type: 0 
Episode: 572 ,341.49864,0.01315, Action type: 2 
Episode: 573 ,341.48547,0.01317, Action type: 2 
Episode: 574 ,341.47229,0.01318, Action type: 2 
Episode: 575 ,342.45913,0.01316, Action type: 1 
Episode: 576 ,342.44593,0.0132, Action type: 0 
Episode: 577 ,343.43273,0.0132, Action type: 0 
Episode: 578 ,343.41952,0.01321, Action type: 0 
Episode: 579 ,344.40631,0.01321, Action type: 0 
Episode: 580 ,345.3931,0.01321, Action type: 2 
Episode: 581 ,346.37991,0.01319, Action type: 2 
Episode: 582 ,347.36672,0.01319, Action type: 2 
Episode: 583 ,348.35354,0.01318, Action type: 2 
Episode: 584 ,349.34037,0.01317, Action type: 2 
Episode: 585 ,350.32721,0.01316, Action type: 0 
Episode: 586 ,351.31405,0.01316, Action type: 0 
Episode: 587 ,352.30089,0.01316, Action type: 0 
Episode: 588 ,352.28772,0.01317, Action type: 0 
Episode: 589 ,352.27454,0.01318, Action type: 2 
Episode: 590 ,353.26136,0.01318, Action type: 1 
Episode: 591 ,353.24817,0.01319, Action type: 2 
Episode: 592 ,354.23499,0.01318, Action type: 2 
Episode: 593 ,355.22182,0.01317, Action type: 2 
Episode: 594 ,356.20868,0.01314, Action type: 0 
Episode: 595 ,357.19554,0.01314, Action type: 0 
Episode: 596 ,357.18238,0.01316, Action type: 1 
Episode: 597 ,357.16919,0.01319, Action type: 0 
Episode: 598 ,358.156,0.01319, Action type: 2 
Episode: 599 ,359.14284,0.01316, Action type: 4 
Episode: 600 ,359.12965,0.01319, Action type: 2 
Episode: 601 ,360.11649,0.01316, Action type: 2 
Episode: 602 ,360.10332,0.01317, Action type: 2 
Episode: 603 ,361.09015,0.01317, Action type: 5 
Episode: 604 ,362.07698,0.01317, Action type: 5 
Episode: 605 ,363.06383,0.01315, Action type: 5 
Episode: 606 ,364.05068,0.01315, Action type: 4 
Episode: 607 ,365.03753,0.01315, Action type: 2 
Episode: 608 ,366.02438,0.01315, Action type: 1 
Episode: 609 ,367.01123,0.01315, Action type: 5 
Episode: 610 ,367.99808,0.01315, Action type: 0 
Episode: 611 ,368.98493,0.01315, Action type: 3 
Episode: 612 ,369.97178,0.01315, Action type: 5 
Episode: 613 ,370.95863,0.01315, Action type: 3 
Episode: 614 ,371.9455,0.01313, Action type: 2 
Episode: 615 ,372.9324,0.0131, Action type: 2 
Episode: 616 ,373.91932,0.01308, Action type: 2 
Episode: 617 ,374.90624,0.01308, Action type: 0 
Episode: 618 ,375.89316,0.01308, Action type: 0 
Episode: 619 ,376.88008,0.01308, Action type: 0 
Episode: 620 ,377.867,0.01308, Action type: 0 
Episode: 621 ,378.85392,0.01308, Action type: 0 
Episode: 622 ,379.84084,0.01308, Action type: 0 
Episode: 623 ,380.82776,0.01308, Action type: 2 
Episode: 624 ,381.81468,0.01308, Action type: 2 
Episode: 625 ,382.80162,0.01306, Action type: 2 
Episode: 626 ,382.78855,0.01307, Action type: 1 
Episode: 627 ,383.77548,0.01307, Action type: 1 
Episode: 628 ,383.76238,0.0131, Action type: 1 
Episode: 629 ,383.74927,0.01311, Action type: 1 
Episode: 630 ,383.73614,0.01313, Action type: 1 
Episode: 631 ,383.72299,0.01315, Action type: 2 
Episode: 632 ,384.70985,0.01314, Action type: 2 
Episode: 633 ,385.69672,0.01313, Action type: 2 
Episode: 634 ,385.68357,0.01315, Action type: 0 
Episode: 635 ,385.6704,0.01317, Action type: 0 
Episode: 636 ,385.65721,0.01319, Action type: 0 
Episode: 637 ,386.64402,0.01319, Action type: 0 
Episode: 638 ,386.63082,0.0132, Action type: 0 
Episode: 639 ,387.61762,0.0132, Action type: 0 
Episode: 640 ,388.60442,0.0132, Action type: 0 
Episode: 641 ,389.59122,0.0132, Action type: 0 
Episode: 642 ,389.578,0.01322, Action type: 0 
Episode: 643 ,389.56477,0.01323, Action type: 0 
Episode: 644 ,389.55153,0.01324, Action type: 0 
Episode: 645 ,389.53828,0.01325, Action type: 0 
Episode: 646 ,389.52502,0.01326, Action type: 0 
Episode: 647 ,390.51176,0.01326, Action type: 0 
Episode: 648 ,390.49849,0.01327, Action type: 0 
Episode: 649 ,391.48522,0.01327, Action type: 0 
Episode: 650 ,392.47195,0.01327, Action type: 0 
Episode: 651 ,392.45867,0.01328, Action type: 0 
Episode: 652 ,393.44539,0.01328, Action type: 0 
Episode: 653 ,394.43211,0.01328, Action type: 0 
Episode: 654 ,394.41881,0.0133, Action type: 1 
Episode: 655 ,394.4055,0.01331, Action type: 0 
Episode: 656 ,394.39217,0.01333, Action type: 0 
Episode: 657 ,394.37883,0.01334, Action type: 0 
Episode: 658 ,394.36547,0.01336, Action type: 0 
Episode: 659 ,395.35211,0.01336, Action type: 0 
Episode: 660 ,395.33874,0.01337, Action type: 0 
Episode: 661 ,395.32534,0.0134, Action type: 0 
Episode: 662 ,395.31193,0.01341, Action type: 0 
Episode: 663 ,396.29852,0.01341, Action type: 0 
Episode: 664 ,397.28511,0.01341, Action type: 0 
Episode: 665 ,398.2717,0.01341, Action type: 0 
Episode: 666 ,398.25827,0.01343, Action type: 0 
Episode: 667 ,398.24483,0.01344, Action type: 0 
Episode: 668 ,398.23138,0.01345, Action type: 0 
Episode: 669 ,399.21793,0.01345, Action type: 2 
Episode: 670 ,400.20449,0.01344, Action type: 2 
Episode: 671 ,401.19107,0.01342, Action type: 0 
Episode: 672 ,402.17765,0.01342, Action type: 0 
Episode: 673 ,403.16423,0.01342, Action type: 0 
Episode: 674 ,403.1508,0.01343, Action type: 0 
Episode: 675 ,404.13737,0.01343, Action type: 5 
Episode: 676 ,405.12394,0.01343, Action type: 0 
Episode: 677 ,406.11051,0.01343, Action type: 0 
Episode: 678 ,407.09708,0.01343, Action type: 0 
Episode: 679 ,408.08365,0.01343, Action type: 0 
Episode: 680 ,408.07021,0.01344, Action type: 0 
Episode: 681 ,409.05677,0.01344, Action type: 0 
Episode: 682 ,409.04332,0.01345, Action type: 0 
Episode: 683 ,409.02985,0.01347, Action type: 0 
Episode: 684 ,409.01636,0.01349, Action type: 0 
Episode: 685 ,410.00287,0.01349, Action type: 0 
Episode: 686 ,409.98937,0.0135, Action type: 0 
Episode: 687 ,410.97587,0.0135, Action type: 0 
Episode: 688 ,411.96237,0.0135, Action type: 0 
Episode: 689 ,411.94886,0.01351, Action type: 0 
Episode: 690 ,411.93534,0.01352, Action type: 0 
Episode: 691 ,411.92181,0.01353, Action type: 0 
Episode: 692 ,411.90826,0.01355, Action type: 0 
Episode: 693 ,411.89469,0.01357, Action type: 0 
Episode: 694 ,412.88112,0.01357, Action type: 0 
Episode: 695 ,413.86755,0.01357, Action type: 0 
Episode: 696 ,414.85398,0.01357, Action type: 0 
Episode: 697 ,415.84041,0.01357, Action type: 0 
Episode: 698 ,415.82683,0.01358, Action type: 0 
Episode: 699 ,416.81325,0.01358, Action type: 0 
Episode: 700 ,416.79965,0.0136, Action type: 0 
Episode: 701 ,417.78605,0.0136, Action type: 0 
Episode: 702 ,417.77242,0.01363, Action type: 0 
Episode: 703 ,418.75879,0.01363, Action type: 4 
Episode: 704 ,418.74513,0.01366, Action type: 5 
Episode: 705 ,419.7315,0.01363, Action type: 5 
Episode: 706 ,420.71787,0.01363, Action type: 0 
Episode: 707 ,421.70424,0.01363, Action type: 0 
Episode: 708 ,421.69058,0.01366, Action type: 0 
Episode: 709 ,422.67692,0.01366, Action type: 0 
Episode: 710 ,423.66326,0.01366, Action type: 0 
Episode: 711 ,423.64959,0.01367, Action type: 0 
Episode: 712 ,423.63591,0.01368, Action type: 4 
Episode: 713 ,424.62223,0.01368, Action type: 4 
Episode: 714 ,424.60854,0.01369, Action type: 4 
Episode: 715 ,424.59483,0.01371, Action type: 2 
Episode: 716 ,425.58114,0.01369, Action type: 4 
Episode: 717 ,425.56743,0.01371, Action type: 4 
Episode: 718 ,425.55368,0.01375, Action type: 4 
Episode: 719 ,426.53995,0.01373, Action type: 0 
Episode: 720 ,426.52619,0.01376, Action type: 0 
Episode: 721 ,427.51243,0.01376, Action type: 2 
Episode: 722 ,428.49868,0.01375, Action type: 2 
Episode: 723 ,429.48496,0.01372, Action type: 2 
Episode: 724 ,430.47125,0.01371, Action type: 2 
Episode: 725 ,431.45756,0.01369, Action type: 0 
Episode: 726 ,431.44386,0.0137, Action type: 1 
Episode: 727 ,431.43014,0.01372, Action type: 5 
Episode: 728 ,432.41643,0.01371, Action type: 1 
Episode: 729 ,432.4027,0.01373, Action type: 1 
Episode: 730 ,432.38893,0.01377, Action type: 0 
Episode: 731 ,432.37515,0.01378, Action type: 3 
Episode: 732 ,433.36141,0.01374, Action type: 2 
Episode: 733 ,434.34767,0.01374, Action type: 0 
Episode: 734 ,434.33391,0.01376, Action type: 0 
Episode: 735 ,434.32014,0.01377, Action type: 0 
Episode: 736 ,435.30637,0.01377, Action type: 0 
Episode: 737 ,435.29259,0.01378, Action type: 0 
Episode: 738 ,435.2788,0.01379, Action type: 4 
Episode: 739 ,435.265,0.0138, Action type: 0 
Episode: 740 ,435.25119,0.01381, Action type: 0 
Episode: 741 ,435.23735,0.01384, Action type: 0 
Episode: 742 ,435.22348,0.01387, Action type: 0 
Episode: 743 ,435.20959,0.01389, Action type: 0 
Episode: 744 ,435.19569,0.0139, Action type: 0 
Episode: 745 ,435.18178,0.01391, Action type: 0 
Episode: 746 ,435.16786,0.01392, Action type: 0 
Episode: 747 ,435.15392,0.01394, Action type: 0 
Episode: 748 ,435.13995,0.01397, Action type: 0 
Episode: 749 ,436.12598,0.01397, Action type: 0 
Episode: 750 ,436.112,0.01398, Action type: 2 
Episode: 751 ,437.09804,0.01396, Action type: 0 
Episode: 752 ,438.08408,0.01396, Action type: 0 
Episode: 753 ,438.07011,0.01397, Action type: 1 
Episode: 754 ,438.05612,0.01399, Action type: 1 
Episode: 755 ,438.04209,0.01403, Action type: 1 
Episode: 756 ,438.02805,0.01404, Action type: 0 
Episode: 757 ,438.014,0.01405, Action type: 2 
Episode: 758 ,437.99994,0.01406, Action type: 2 
Episode: 759 ,438.98588,0.01406, Action type: 2 
Episode: 760 ,439.97184,0.01404, Action type: 5 
Episode: 761 ,440.9578,0.01404, Action type: 0 
Episode: 762 ,441.94376,0.01404, Action type: 0 
Episode: 763 ,442.92972,0.01404, Action type: 0 
Episode: 764 ,442.91567,0.01405, Action type: 3 
Episode: 765 ,443.90164,0.01403, Action type: 3 
Episode: 766 ,444.88762,0.01402, Action type: 0 
Episode: 767 ,444.87359,0.01403, Action type: 2 
Episode: 768 ,445.85958,0.01401, Action type: 2 
Episode: 769 ,446.84557,0.01401, Action type: 5 
Episode: 770 ,447.83156,0.01401, Action type: 0 
Episode: 771 ,448.81755,0.01401, Action type: 0 
Episode: 772 ,448.80353,0.01402, Action type: 0 
Episode: 773 ,448.78949,0.01404, Action type: 0 
Episode: 774 ,448.77543,0.01406, Action type: 0 
Episode: 775 ,448.76133,0.0141, Action type: 1 
Episode: 776 ,449.74723,0.0141, Action type: 1 
Episode: 777 ,449.7331,0.01413, Action type: 1 
Episode: 778 ,449.71896,0.01414, Action type: 1 
Episode: 779 ,449.7048,0.01416, Action type: 1 
Episode: 780 ,449.69062,0.01418, Action type: 1 
Episode: 781 ,449.6764,0.01422, Action type: 0 
Episode: 782 ,450.66218,0.01422, Action type: 0 
Episode: 783 ,451.64796,0.01422, Action type: 0 
Episode: 784 ,451.63372,0.01424, Action type: 2 
Episode: 785 ,452.6195,0.01422, Action type: 2 
Episode: 786 ,453.60529,0.01421, Action type: 0 
Episode: 787 ,453.59107,0.01422, Action type: 4 
Episode: 788 ,453.57684,0.01423, Action type: 5 
Episode: 789 ,454.56262,0.01422, Action type: 5 
Episode: 790 ,455.54842,0.0142, Action type: 5 
Episode: 791 ,456.53424,0.01418, Action type: 1 
Episode: 792 ,456.52002,0.01422, Action type: 1 
Episode: 793 ,456.50579,0.01423, Action type: 1 
Episode: 794 ,457.49156,0.01423, Action type: 5 
Episode: 795 ,458.47733,0.01423, Action type: 1 
Episode: 796 ,458.46308,0.01425, Action type: 5 
Episode: 797 ,459.44883,0.01425, Action type: 5 
Episode: 798 ,460.43462,0.01421, Action type: 5 
Episode: 799 ,461.42043,0.01419, Action type: 5 
Episode: 800 ,462.40626,0.01417, Action type: 5 
Episode: 801 ,463.3921,0.01416, Action type: 5 
Episode: 802 ,464.37794,0.01416, Action type: 3 
Episode: 803 ,465.3638,0.01414, Action type: 5 
Episode: 804 ,466.34967,0.01413, Action type: 5 
Episode: 805 ,467.33555,0.01412, Action type: 5 
Episode: 806 ,468.32144,0.01411, Action type: 2 
Episode: 807 ,468.30732,0.01412, Action type: 2 
Episode: 808 ,469.2932,0.01412, Action type: 2 
Episode: 809 ,470.27911,0.01409, Action type: 2 
Episode: 810 ,471.26504,0.01407, Action type: 5 
Episode: 811 ,472.25097,0.01407, Action type: 1 
Episode: 812 ,472.23688,0.01409, Action type: 1 
Episode: 813 ,472.22275,0.01413, Action type: 1 
Episode: 814 ,472.20861,0.01414, Action type: 1 
Episode: 815 ,473.19447,0.01414, Action type: 1 
Episode: 816 ,473.18031,0.01416, Action type: 2 
Episode: 817 ,474.16617,0.01414, Action type: 2 
Episode: 818 ,474.15202,0.01415, Action type: 2 
Episode: 819 ,474.13786,0.01416, Action type: 5 
Episode: 820 ,475.12372,0.01414, Action type: 5 
Episode: 821 ,476.10959,0.01413, Action type: 1 
Episode: 822 ,476.09545,0.01414, Action type: 0 
Episode: 823 ,476.0813,0.01415, Action type: 0 
Episode: 824 ,476.06713,0.01417, Action type: 0 
Episode: 825 ,476.05294,0.01419, Action type: 2 
Episode: 826 ,476.03872,0.01422, Action type: 2 
Episode: 827 ,477.02454,0.01418, Action type: 2 
Episode: 828 ,478.01038,0.01416, Action type: 2 
Episode: 829 ,478.99622,0.01416, Action type: 1 
Episode: 830 ,478.98204,0.01418, Action type: 0 
Episode: 831 ,478.96784,0.0142, Action type: 0 
Episode: 832 ,478.95363,0.01421, Action type: 2 
Episode: 833 ,479.93943,0.0142, Action type: 2 
Episode: 834 ,480.92524,0.01419, Action type: 2 
Episode: 835 ,481.91106,0.01418, Action type: 5 
Episode: 836 ,482.8969,0.01416, Action type: 5 
Episode: 837 ,483.88274,0.01416, Action type: 0 
Episode: 838 ,484.86858,0.01416, Action type: 0 
Episode: 839 ,484.8544,0.01418, Action type: 0 
Episode: 840 ,484.84021,0.01419, Action type: 2 
Episode: 841 ,485.82602,0.01419, Action type: 2 
Episode: 842 ,486.81184,0.01418, Action type: 4 
Episode: 843 ,486.79765,0.01419, Action type: 1 
Episode: 844 ,487.78346,0.01419, Action type: 1 
Episode: 845 ,487.76924,0.01422, Action type: 1 
Episode: 846 ,487.75501,0.01423, Action type: 1 
Episode: 847 ,487.74076,0.01425, Action type: 1 
Episode: 848 ,487.72649,0.01427, Action type: 5 
Episode: 849 ,488.71222,0.01427, Action type: 5 
Episode: 850 ,489.69796,0.01426, Action type: 5 
Episode: 851 ,490.68372,0.01424, Action type: 5 
Episode: 852 ,491.66948,0.01424, Action type: 5 
Episode: 853 ,492.65525,0.01423, Action type: 2 
Episode: 854 ,493.64103,0.01422, Action type: 2 
Episode: 855 ,494.62683,0.0142, Action type: 2 
Episode: 856 ,494.61262,0.01421, Action type: 5 
Episode: 857 ,495.59843,0.01419, Action type: 5 
Episode: 858 ,496.58424,0.01419, Action type: 5 
Episode: 859 ,497.57006,0.01418, Action type: 1 
Episode: 860 ,497.55587,0.01419, Action type: 1 
Episode: 861 ,497.54166,0.01421, Action type: 1 
Episode: 862 ,497.52743,0.01423, Action type: 1 
Episode: 863 ,497.51316,0.01427, Action type: 1 
Episode: 864 ,497.49888,0.01428, Action type: 1 
Episode: 865 ,498.4846,0.01428, Action type: 5 
Episode: 866 ,499.47034,0.01426, Action type: 5 
Episode: 867 ,500.45609,0.01425, Action type: 5 
Episode: 868 ,501.44186,0.01423, Action type: 5 
Episode: 869 ,502.42763,0.01423, Action type: 5 
Episode: 870 ,503.4134,0.01423, Action type: 0 
Episode: 871 ,504.39917,0.01423, Action type: 5 
Episode: 872 ,505.38494,0.01423, Action type: 5 
Episode: 873 ,506.37075,0.01419, Action type: 5 
Episode: 874 ,507.35658,0.01417, Action type: 1 
Episode: 875 ,507.34239,0.01419, Action type: 5 
Episode: 876 ,508.32822,0.01417, Action type: 2 
Episode: 877 ,509.31405,0.01417, Action type: 0 
Episode: 878 ,509.29986,0.01419, Action type: 5 
Episode: 879 ,510.28569,0.01417, Action type: 5 
Episode: 880 ,511.27154,0.01415, Action type: 5 
Episode: 881 ,512.2574,0.01414, Action type: 2 
Episode: 882 ,512.24325,0.01415, Action type: 5 
Episode: 883 ,513.22911,0.01414, Action type: 5 
Episode: 884 ,514.21497,0.01414, Action type: 5 
Episode: 885 ,515.20084,0.01413, Action type: 5 
Episode: 886 ,516.18672,0.01412, Action type: 5 
Episode: 887 ,517.17261,0.01411, Action type: 5 
Episode: 888 ,518.1585,0.01411, Action type: 5 
Episode: 889 ,519.14439,0.01411, Action type: 5 
Episode: 890 ,520.13032,0.01407, Action type: 5 
Episode: 891 ,521.11628,0.01404, Action type: 5 
Episode: 892 ,522.10224,0.01404, Action type: 5 
Episode: 893 ,523.08821,0.01403, Action type: 5 
Episode: 894 ,524.07418,0.01403, Action type: 5 
Episode: 895 ,525.06015,0.01403, Action type: 5 
Episode: 896 ,526.04613,0.01402, Action type: 5 
Episode: 897 ,527.03214,0.01399, Action type: 5 
Episode: 898 ,528.01815,0.01399, Action type: 2 
Episode: 899 ,529.00417,0.01398, Action type: 4 
Episode: 900 ,528.99018,0.01399, Action type: 2 
Episode: 901 ,529.9762,0.01398, Action type: 1 
Episode: 902 ,529.96221,0.01399, Action type: 1 
Episode: 903 ,530.94822,0.01399, Action type: 1 
Episode: 904 ,530.93421,0.01401, Action type: 1 
Episode: 905 ,530.92018,0.01403, Action type: 5 
Episode: 906 ,531.90615,0.01403, Action type: 2 
Episode: 907 ,532.89214,0.01401, Action type: 2 
Episode: 908 ,532.87812,0.01402, Action type: 2 
Episode: 909 ,532.86409,0.01403, Action type: 2 
Episode: 910 ,533.85007,0.01402, Action type: 5 
Episode: 911 ,534.83605,0.01402, Action type: 1 
Episode: 912 ,534.82202,0.01403, Action type: 1 
Episode: 913 ,535.80799,0.01403, Action type: 2 
Episode: 914 ,536.79396,0.01403, Action type: 2 
Episode: 915 ,537.77994,0.01402, Action type: 2 
Episode: 916 ,538.76595,0.01399, Action type: 3 
Episode: 917 ,539.75198,0.01397, Action type: 3 
Episode: 918 ,540.73803,0.01395, Action type: 1 
Episode: 919 ,540.72406,0.01397, Action type: 2 
Episode: 920 ,541.71011,0.01395, Action type: 1 
Episode: 921 ,541.69614,0.01397, Action type: 2 
Episode: 922 ,541.68216,0.01398, Action type: 2 
Episode: 923 ,541.66816,0.014, Action type: 2 
Episode: 924 ,542.65418,0.01398, Action type: 2 
Episode: 925 ,543.6402,0.01398, Action type: 1 
