, Rewards,QoS violation,,
Episode: 60727 ,37654.96011,0.29988, Action type: [0, 2] 
Episode: 60728 ,37655.66023,0.29988, Action type: [0, 1] 
Episode: 60729 ,37656.36035,0.29988, Action type: [0 1] ,
Episode: 60730 ,37657.06047,0.29988, Action type: [1, 2] 
Episode: 60731 ,37657.76059,0.29988, Action type: [1, 0] 
Episode: 60732 ,37658.46071,0.29988, Action type: [2, 1] 
Episode: 60733 ,37659.16083,0.29988, Action type: [0, 1] 
Episode: 60734 ,37658.86094,0.29989, Action type: [1 2] ,
Episode: 60735 ,37659.56106,0.29988, Action type: [1, 0] 
Episode: 60736 ,37660.26118,0.29988, Action type: [1, 0] 
Episode: 60737 ,37660.9613,0.29988, Action type: [2, 1] 
Episode: 60738 ,37661.66142,0.29988, Action type: [0, 1] 
Episode: 60739 ,37662.36154,0.29988, Action type: [0, 2] 
Episode: 60740 ,37663.06166,0.29988, Action type: [1, 2] 
Episode: 60741 ,37663.76178,0.29988, Action type: [1, 0] 
Episode: 60742 ,37664.4619,0.29988, Action type: [2, 1] 
Episode: 60743 ,37665.16202,0.29988, Action type: [0, 1] 
Episode: 60744 ,37664.86213,0.29989, Action type: [0, 2] 
Episode: 60745 ,37665.56224,0.29989, Action type: [1, 2] 
Episode: 60746 ,37666.26235,0.29989, Action type: [2, 0] 
Episode: 60747 ,37666.96246,0.29989, Action type: [2, 1] 
Episode: 60748 ,37667.66257,0.29989, Action type: [0, 1] 
Episode: 60749 ,37668.36268,0.29989, Action type: [0, 2] 
Episode: 60750 ,37669.06279,0.29989, Action type: [1, 0] 
Episode: 60751 ,37669.76291,0.29988, Action type: [2, 0] 
Episode: 60752 ,37670.46303,0.29988, Action type: [0 0] ,
Episode: 60753 ,37671.16315,0.29988, Action type: [0, 2] 
Episode: 60754 ,37671.86327,0.29988, Action type: [0, 2] 
Episode: 60755 ,37672.56339,0.29988, Action type: [1, 2] 
Episode: 60756 ,37673.26351,0.29988, Action type: [2, 0] 
Episode: 60757 ,37673.96363,0.29988, Action type: [2, 0] 
Episode: 60758 ,37674.66375,0.29988, Action type: [0, 2] 
Episode: 60759 ,37675.36387,0.29988, Action type: [0, 2] 
Episode: 60760 ,37676.06399,0.29988, Action type: [0, 2] 
Episode: 60761 ,37676.76411,0.29988, Action type: [1, 0] 
Episode: 60762 ,37677.46423,0.29988, Action type: [1, 0] 
Episode: 60763 ,37678.16435,0.29988, Action type: [0, 2] 
Episode: 60764 ,37678.86447,0.29988, Action type: [0, 1] 
Episode: 60765 ,37679.56459,0.29988, Action type: [2, 1] 
Episode: 60766 ,37680.26471,0.29988, Action type: [2 0] ,
Episode: 60767 ,37680.96483,0.29988, Action type: [1, 0] 
Episode: 60768 ,37681.66495,0.29988, Action type: [0, 2] 
Episode: 60769 ,37682.36507,0.29988, Action type: [0, 1] 
Episode: 60770 ,37683.06519,0.29988, Action type: [2, 1] 
Episode: 60771 ,37682.7653,0.29989, Action type: [2, 0] 
Episode: 60772 ,37683.46541,0.29989, Action type: [1, 2] 
Episode: 60773 ,37684.16553,0.29988, Action type: [2 0] ,
Episode: 60774 ,37684.86565,0.29988, Action type: [0, 2] 
Episode: 60775 ,37685.56577,0.29988, Action type: [0, 1] 
Episode: 60776 ,37685.26588,0.29989, Action type: [1, 0] 
Episode: 60777 ,37685.966,0.29988, Action type: [1, 2] 
Episode: 60778 ,37686.66612,0.29988, Action type: [0, 1] 
Episode: 60779 ,37687.36624,0.29988, Action type: [0, 1] 
Episode: 60780 ,37687.06635,0.29989, Action type: [1, 2] 
Episode: 60781 ,37687.76647,0.29988, Action type: [1, 0] 
Episode: 60782 ,37688.46659,0.29988, Action type: [2, 0] 
Episode: 60783 ,37689.16671,0.29988, Action type: [0, 1] 
Episode: 60784 ,37689.86683,0.29988, Action type: [0, 1] 
Episode: 60785 ,37689.56694,0.29989, Action type: [2 0] ,
Episode: 60786 ,37690.26705,0.29989, Action type: [1, 0] 
Episode: 60787 ,37690.96717,0.29988, Action type: [2, 0] 
Episode: 60788 ,37691.66729,0.29988, Action type: [0, 1] 
Episode: 60789 ,37691.3674,0.29989, Action type: [1 1] ,
Episode: 60790 ,37692.06751,0.29989, Action type: [0, 2] 
Episode: 60791 ,37692.76762,0.29989, Action type: [1, 0] 
Episode: 60792 ,37693.46774,0.29988, Action type: [2, 0] 
Episode: 60793 ,37694.16786,0.29988, Action type: [1, 2] 
Episode: 60794 ,37694.86798,0.29988, Action type: [0, 2] 
Episode: 60795 ,37695.5681,0.29988, Action type: [0 2] ,
Episode: 60796 ,37696.26822,0.29988, Action type: [2, 1] 
Episode: 60797 ,37696.96834,0.29988, Action type: [2, 1] 
Episode: 60798 ,37696.66845,0.29989, Action type: [1, 0] 
Episode: 60799 ,37697.36857,0.29988, Action type: [1, 2] 
Episode: 60800 ,37698.06869,0.29988, Action type: [0, 2] 
Episode: 60801 ,37698.76881,0.29988, Action type: [0, 1] 
Episode: 60802 ,37699.46893,0.29988, Action type: [1 2] ,
Episode: 60803 ,37700.16905,0.29988, Action type: [1 0] ,
Episode: 60804 ,37700.86917,0.29988, Action type: [2, 0] 
Episode: 60805 ,37701.56929,0.29988, Action type: [1, 2] 
Episode: 60806 ,37702.26941,0.29988, Action type: [0, 2] 
Episode: 60807 ,37702.96953,0.29988, Action type: [0 0] ,
Episode: 60808 ,37703.66965,0.29988, Action type: [0 0] ,
Episode: 60809 ,37704.36977,0.29988, Action type: [2 0] ,
Episode: 60810 ,37705.06989,0.29988, Action type: [1, 2] 
Episode: 60811 ,37705.77001,0.29988, Action type: [0, 2] 
Episode: 60812 ,37706.47013,0.29988, Action type: [0, 2] 
Episode: 60813 ,37707.17025,0.29988, Action type: [2, 0] 
Episode: 60814 ,37707.87037,0.29988, Action type: [2, 0] 
Episode: 60815 ,37708.57049,0.29988, Action type: [1, 0] 
Episode: 60816 ,37709.27061,0.29988, Action type: [1, 2] 
Episode: 60817 ,37709.97074,0.29987, Action type: [0, 2] 
Episode: 60818 ,37710.67087,0.29987, Action type: [0, 1] 
Episode: 60819 ,37710.37099,0.29988, Action type: [2, 1] 
Episode: 60820 ,37711.07111,0.29988, Action type: [1, 0] 
Episode: 60821 ,37711.77123,0.29988, Action type: [1, 0] 
Episode: 60822 ,37712.47136,0.29987, Action type: [1, 0] 
Episode: 60823 ,37713.17149,0.29987, Action type: [0, 1] 
Episode: 60824 ,37713.87162,0.29987, Action type: [0, 1] 
Episode: 60825 ,37713.57174,0.29988, Action type: [1, 2] 
Episode: 60826 ,37714.27187,0.29987, Action type: [1, 0] 
Episode: 60827 ,37714.972,0.29987, Action type: [0 1] ,
Episode: 60828 ,37715.67213,0.29987, Action type: [0, 1] 
Episode: 60829 ,37715.37225,0.29988, Action type: [0, 1] 
Episode: 60830 ,37716.07237,0.29988, Action type: [1, 2] 
Episode: 60831 ,37716.77249,0.29988, Action type: [1, 2] 
Episode: 60832 ,37717.47261,0.29988, Action type: [2, 1] 
Episode: 60833 ,37718.17273,0.29988, Action type: [2, 1] 
Episode: 60834 ,37718.87285,0.29988, Action type: [1, 2] 
Episode: 60835 ,37719.57297,0.29988, Action type: [0 1] ,
Episode: 60836 ,37720.27309,0.29988, Action type: [1, 2] 
Episode: 60837 ,37720.97321,0.29988, Action type: [2, 1] 
Episode: 60838 ,37721.67333,0.29988, Action type: [2, 1] 
Episode: 60839 ,37722.37345,0.29988, Action type: [0, 2] 
Episode: 60840 ,37723.07357,0.29988, Action type: [0 1] ,
Episode: 60841 ,37722.77368,0.29989, Action type: [0, 1] 
Episode: 60842 ,37723.47379,0.29989, Action type: [2, 1] 
Episode: 60843 ,37724.1739,0.29989, Action type: [2, 1] 
Episode: 60844 ,37724.87401,0.29989, Action type: [0, 2] 
Episode: 60845 ,37725.57412,0.29989, Action type: [1, 2] 
Episode: 60846 ,37726.27423,0.29989, Action type: [2, 1] 
Episode: 60847 ,37726.97434,0.29989, Action type: [2, 1] 
Episode: 60848 ,37727.67445,0.29989, Action type: [0, 1] 
Episode: 60849 ,37728.37456,0.29989, Action type: [1, 2] 
Episode: 60850 ,37729.07467,0.29989, Action type: [1, 0] 
Episode: 60851 ,37729.77479,0.29988, Action type: [2, 1] 
Episode: 60852 ,37729.4749,0.29989, Action type: [0, 1] 
Episode: 60853 ,37730.17501,0.29989, Action type: [0 0] ,
Episode: 60854 ,37730.87512,0.29989, Action type: [1, 0] 
Episode: 60855 ,37731.57524,0.29988, Action type: [1, 2] 
Episode: 60856 ,37732.27536,0.29988, Action type: [0, 1] 
Episode: 60857 ,37732.97548,0.29988, Action type: [0, 1] 
Episode: 60858 ,37732.67559,0.29989, Action type: [0, 2] 
Episode: 60859 ,37733.3757,0.29989, Action type: [1, 0] 
Episode: 60860 ,37734.07582,0.29988, Action type: [1, 0] 
Episode: 60861 ,37734.77594,0.29988, Action type: [0, 1] 
Episode: 60862 ,37735.47606,0.29988, Action type: [0, 1] 
Episode: 60863 ,37735.17617,0.29989, Action type: [0, 1] 
Episode: 60864 ,37735.87628,0.29989, Action type: [1, 2] 
Episode: 60865 ,37736.57639,0.29989, Action type: [1, 2] 
Episode: 60866 ,37737.2765,0.29989, Action type: [2, 0] 
Episode: 60867 ,37737.97661,0.29989, Action type: [2, 1] 
Episode: 60868 ,37738.67672,0.29989, Action type: [0, 1] 
Episode: 60869 ,37739.37683,0.29989, Action type: [0, 2] 
Episode: 60870 ,37740.07694,0.29989, Action type: [1, 2] 
Episode: 60871 ,37740.77705,0.29989, Action type: [1, 0] 
Episode: 60872 ,37741.47717,0.29988, Action type: [0 1] ,
Episode: 60873 ,37741.17728,0.29989, Action type: [0, 1] 
Episode: 60874 ,37741.87739,0.29989, Action type: [0, 2] 
Episode: 60875 ,37742.5775,0.29989, Action type: [1, 0] 
Episode: 60876 ,37743.27762,0.29988, Action type: [2, 0] 
Episode: 60877 ,37743.97774,0.29988, Action type: [0, 1] 
Episode: 60878 ,37743.67785,0.29989, Action type: [0, 2] 
Episode: 60879 ,37744.37796,0.29989, Action type: [0 0] ,
Episode: 60880 ,37745.07807,0.29989, Action type: [2, 0] 
Episode: 60881 ,37745.77818,0.29989, Action type: [2, 1] 
Episode: 60882 ,37746.47829,0.29989, Action type: [0, 1] 
Episode: 60883 ,37747.1784,0.29989, Action type: [0, 2] 
Episode: 60884 ,37747.87851,0.29989, Action type: [1, 2] 
Episode: 60885 ,37748.57862,0.29989, Action type: [2, 0] 
Episode: 60886 ,37749.27873,0.29989, Action type: [2, 0] 
Episode: 60887 ,37749.97884,0.29989, Action type: [0, 2] 
Episode: 60888 ,37750.67895,0.29989, Action type: [0, 2] 
Episode: 60889 ,37751.37906,0.29989, Action type: [0, 2] 
Episode: 60890 ,37752.07917,0.29989, Action type: [2, 0] 
Episode: 60891 ,37752.77928,0.29989, Action type: [2, 1] 
Episode: 60892 ,37753.47939,0.29989, Action type: [0, 2] 
Episode: 60893 ,37754.1795,0.29989, Action type: [1, 2] 
Episode: 60894 ,37754.87961,0.29989, Action type: [1, 2] 
Episode: 60895 ,37755.57972,0.29989, Action type: [2, 1] 
Episode: 60896 ,37756.27983,0.29989, Action type: [1 1] ,
Episode: 60897 ,37756.97994,0.29989, Action type: [2, 1] 
Episode: 60898 ,37757.68005,0.29989, Action type: [0, 2] 
Episode: 60899 ,37758.38016,0.29989, Action type: [0, 2] 
Episode: 60900 ,37759.08027,0.29989, Action type: [0, 2] 
Episode: 60901 ,37759.78038,0.29989, Action type: [2, 1] 
Episode: 60902 ,37760.48049,0.29989, Action type: [2, 0] 
Episode: 60903 ,37761.1806,0.29989, Action type: [1, 2] 
Episode: 60904 ,37761.88072,0.29988, Action type: [0, 2] 
Episode: 60905 ,37762.58084,0.29988, Action type: [2, 1] 
Episode: 60906 ,37762.28095,0.29989, Action type: [2, 1] 
Episode: 60907 ,37762.98106,0.29989, Action type: [2, 1] 
Episode: 60908 ,37763.68117,0.29989, Action type: [0, 2] 
Episode: 60909 ,37764.38128,0.29989, Action type: [0, 2] 
Episode: 60910 ,37765.08139,0.29989, Action type: [2, 1] 
Episode: 60911 ,37765.7815,0.29989, Action type: [2, 1] 
Episode: 60912 ,37766.48161,0.29989, Action type: [2 1] ,
Episode: 60913 ,37767.18172,0.29989, Action type: [0, 2] 
Episode: 60914 ,37767.88183,0.29989, Action type: [0, 2] 
Episode: 60915 ,37768.58194,0.29989, Action type: [0, 1] 
Episode: 60916 ,37769.28205,0.29989, Action type: [2, 0] 
Episode: 60917 ,37769.98216,0.29989, Action type: [2, 0] 
Episode: 60918 ,37770.68227,0.29989, Action type: [0, 2] 
Episode: 60919 ,37771.38238,0.29989, Action type: [0, 2] 
Episode: 60920 ,37772.08249,0.29989, Action type: [2, 1] 
Episode: 60921 ,37772.7826,0.29989, Action type: [2, 1] 
Episode: 60922 ,37773.48271,0.29989, Action type: [0, 2] 
Episode: 60923 ,37774.18282,0.29989, Action type: [0, 2] 
Episode: 60924 ,37774.88293,0.29989, Action type: [0, 2] 
Episode: 60925 ,37775.58304,0.29989, Action type: [2, 1] 
Episode: 60926 ,37776.28315,0.29989, Action type: [2, 1] 
Episode: 60927 ,37776.98326,0.29989, Action type: [2, 1] 
Episode: 60928 ,37777.68337,0.29989, Action type: [1, 2] 
Episode: 60929 ,37778.38348,0.29989, Action type: [1 0] ,
Episode: 60930 ,37779.0836,0.29988, Action type: [0 1] ,
Episode: 60931 ,37778.78371,0.29989, Action type: [2, 1] 
Episode: 60932 ,37779.48382,0.29989, Action type: [1, 0] 
Episode: 60933 ,37780.18394,0.29988, Action type: [1, 2] 
Episode: 60934 ,37780.88406,0.29988, Action type: [0, 2] 
Episode: 60935 ,37781.58418,0.29988, Action type: [0, 1] 
Episode: 60936 ,37781.28429,0.29989, Action type: [2, 1] 
Episode: 60937 ,37781.9844,0.29989, Action type: [1, 0] 
Episode: 60938 ,37782.68452,0.29988, Action type: [1, 2] 
Episode: 60939 ,37783.38464,0.29988, Action type: [0, 2] 
Episode: 60940 ,37784.08476,0.29988, Action type: [0, 1] 
Episode: 60941 ,37783.78487,0.29989, Action type: [2, 0] 
Episode: 60942 ,37784.48498,0.29989, Action type: [1, 2] 
Episode: 60943 ,37785.1851,0.29988, Action type: [1, 2] 
Episode: 60944 ,37785.88522,0.29988, Action type: [0, 1] 
Episode: 60945 ,37785.58533,0.29989, Action type: [2, 1] 
Episode: 60946 ,37786.28544,0.29989, Action type: [2, 0] 
Episode: 60947 ,37786.98555,0.29989, Action type: [1, 2] 
Episode: 60948 ,37787.68567,0.29988, Action type: [1, 2] 
Episode: 60949 ,37788.38579,0.29988, Action type: [0, 1] 
Episode: 60950 ,37788.0859,0.29989, Action type: [0, 1] 
Episode: 60951 ,37788.78601,0.29989, Action type: [1, 0] 
Episode: 60952 ,37789.48613,0.29988, Action type: [1, 2] 
Episode: 60953 ,37790.18625,0.29988, Action type: [0 2] ,
Episode: 60954 ,37790.88637,0.29988, Action type: [0, 1] 
Episode: 60955 ,37790.58648,0.29989, Action type: [1, 0] 
Episode: 60956 ,37791.2866,0.29988, Action type: [1 2] ,
Episode: 60957 ,37791.98672,0.29988, Action type: [0, 2] 
Episode: 60958 ,37792.68684,0.29988, Action type: [0, 1] 
Episode: 60959 ,37792.38695,0.29989, Action type: [1 1] ,
Episode: 60960 ,37793.08706,0.29989, Action type: [2 1] ,
Episode: 60961 ,37793.78717,0.29989, Action type: [1, 0] 
Episode: 60962 ,37794.48729,0.29988, Action type: [0, 2] 
Episode: 60963 ,37795.18741,0.29988, Action type: [0, 1] 
Episode: 60964 ,37794.88752,0.29989, Action type: [0, 1] 
Episode: 60965 ,37795.58763,0.29989, Action type: [1, 0] 
Episode: 60966 ,37796.28775,0.29988, Action type: [1, 0] 
Episode: 60967 ,37796.98787,0.29988, Action type: [0, 1] 
Episode: 60968 ,37797.68799,0.29988, Action type: [0, 1] 
Episode: 60969 ,37797.3881,0.29989, Action type: [2, 1] 
Episode: 60970 ,37798.08821,0.29989, Action type: [2, 0] 
Episode: 60971 ,37798.78832,0.29989, Action type: [1, 2] 
Episode: 60972 ,37799.48844,0.29988, Action type: [0, 2] 
Episode: 60973 ,37800.18856,0.29988, Action type: [2, 1] 
Episode: 60974 ,37799.88867,0.29989, Action type: [2, 1] 
Episode: 60975 ,37800.58878,0.29989, Action type: [2 0] ,
Episode: 60976 ,37801.28889,0.29989, Action type: [0, 2] 
Episode: 60977 ,37801.989,0.29989, Action type: [0 1] ,
Episode: 60978 ,37802.68911,0.29989, Action type: [2, 1] 
Episode: 60979 ,37803.38922,0.29989, Action type: [1, 0] 
Episode: 60980 ,37804.08934,0.29988, Action type: [0, 2] 
Episode: 60981 ,37804.78946,0.29988, Action type: [0, 2] 
Episode: 60982 ,37805.48958,0.29988, Action type: [0, 1] 
Episode: 60983 ,37805.18969,0.29989, Action type: [2, 0] 
Episode: 60984 ,37805.8898,0.29989, Action type: [2, 0] 
Episode: 60985 ,37806.58991,0.29989, Action type: [0, 2] 
Episode: 60986 ,37807.29002,0.29989, Action type: [0, 2] 
Episode: 60987 ,37807.99013,0.29989, Action type: [0, 1] 
Episode: 60988 ,37808.69024,0.29989, Action type: [2, 0] 
Episode: 60989 ,37809.39035,0.29989, Action type: [2, 0] 
Episode: 60990 ,37810.09046,0.29989, Action type: [0, 2] 
Episode: 60991 ,37810.79057,0.29989, Action type: [0, 2] 
Episode: 60992 ,37811.49068,0.29989, Action type: [0, 1] 
Episode: 60993 ,37812.19079,0.29989, Action type: [2, 1] 
Episode: 60994 ,37812.8909,0.29989, Action type: [1, 2] 
Episode: 60995 ,37813.59101,0.29989, Action type: [2 2] ,
Episode: 60996 ,37814.29112,0.29989, Action type: [2, 1] 
Episode: 60997 ,37814.99123,0.29989, Action type: [0, 1] 
Episode: 60998 ,37815.69134,0.29989, Action type: [0, 2] 
Episode: 60999 ,37816.39145,0.29989, Action type: [1, 2] 
Episode: 61000 ,37817.09156,0.29989, Action type: [1 1] ,
Episode: 61001 ,37817.79167,0.29989, Action type: [2, 1] 
Episode: 61002 ,37818.49178,0.29989, Action type: [0, 2] 
Episode: 61003 ,37819.19189,0.29989, Action type: [1, 2] 
Episode: 61004 ,37819.892,0.29989, Action type: [1, 2] 
Episode: 61005 ,37820.59211,0.29989, Action type: [0 2] ,
Episode: 61006 ,37821.29222,0.29989, Action type: [2, 1] 
Episode: 61007 ,37821.99233,0.29989, Action type: [1, 2] 
Episode: 61008 ,37822.69244,0.29989, Action type: [0, 2] 
Episode: 61009 ,37823.39255,0.29989, Action type: [0, 1] 
Episode: 61010 ,37824.09266,0.29989, Action type: [2, 1] 
Episode: 61011 ,37824.79277,0.29989, Action type: [0, 1] 
Episode: 61012 ,37825.49288,0.29989, Action type: [0, 2] 
Episode: 61013 ,37826.19299,0.29989, Action type: [1, 2] 
Episode: 61014 ,37826.8931,0.29989, Action type: [2, 1] 
Episode: 61015 ,37827.59321,0.29989, Action type: [0, 1] 
Episode: 61016 ,37828.29332,0.29989, Action type: [0, 2] 
Episode: 61017 ,37828.99343,0.29989, Action type: [0, 2] 
Episode: 61018 ,37829.69354,0.29989, Action type: [1, 0] 
Episode: 61019 ,37830.39366,0.29988, Action type: [2, 0] 
Episode: 61020 ,37831.09378,0.29988, Action type: [0, 1] 
Episode: 61021 ,37830.79389,0.29989, Action type: [0, 2] 
Episode: 61022 ,37831.494,0.29989, Action type: [0, 2] 
Episode: 61023 ,37832.19411,0.29989, Action type: [1, 0] 
Episode: 61024 ,37832.89423,0.29988, Action type: [2 0] ,
Episode: 61025 ,37833.59435,0.29988, Action type: [0, 2] 
Episode: 61026 ,37834.29447,0.29988, Action type: [0, 2] 
Episode: 61027 ,37834.99459,0.29988, Action type: [1, 0] 
Episode: 61028 ,37835.69471,0.29988, Action type: [1, 0] 
Episode: 61029 ,37836.39483,0.29988, Action type: [2, 1] 
Episode: 61030 ,37837.09495,0.29988, Action type: [0, 1] 
Episode: 61031 ,37837.79507,0.29988, Action type: [0, 2] 
Episode: 61032 ,37838.49519,0.29988, Action type: [1, 2] 
Episode: 61033 ,37839.19531,0.29988, Action type: [2, 0] 
Episode: 61034 ,37839.89543,0.29988, Action type: [0, 1] 
Episode: 61035 ,37839.59554,0.29989, Action type: [0, 1] 
Episode: 61036 ,37840.29565,0.29989, Action type: [0, 2] 
Episode: 61037 ,37840.99576,0.29989, Action type: [2, 0] 
Episode: 61038 ,37841.69587,0.29989, Action type: [2, 0] 
Episode: 61039 ,37842.39598,0.29989, Action type: [2, 1] 
Episode: 61040 ,37843.09609,0.29989, Action type: [0, 2] 
Episode: 61041 ,37843.7962,0.29989, Action type: [1 0] ,
Episode: 61042 ,37844.49632,0.29988, Action type: [1, 0] 
Episode: 61043 ,37845.19644,0.29988, Action type: [2, 1] 
Episode: 61044 ,37845.89656,0.29988, Action type: [1 1] ,
Episode: 61045 ,37846.59668,0.29988, Action type: [0, 2] 
Episode: 61046 ,37847.2968,0.29988, Action type: [1, 2] 
Episode: 61047 ,37847.99692,0.29988, Action type: [2, 1] 
Episode: 61048 ,37848.69704,0.29988, Action type: [2, 1] 
Episode: 61049 ,37848.39715,0.29989, Action type: [2, 1] 
Episode: 61050 ,37849.09726,0.29989, Action type: [0, 2] 
Episode: 61051 ,37849.79737,0.29989, Action type: [0, 2] 
Episode: 61052 ,37850.49748,0.29989, Action type: [2, 1] 
Episode: 61053 ,37851.19759,0.29989, Action type: [1 2] ,
Episode: 61054 ,37851.8977,0.29989, Action type: [1, 0] 
Episode: 61055 ,37852.59782,0.29988, Action type: [0, 2] 
Episode: 61056 ,37853.29794,0.29988, Action type: [0, 2] 
Episode: 61057 ,37853.99806,0.29988, Action type: [0, 1] 
Episode: 61058 ,37853.69817,0.29989, Action type: [2, 0] 
Episode: 61059 ,37854.39828,0.29989, Action type: [1, 0] 
Episode: 61060 ,37855.0984,0.29988, Action type: [0, 2] 
Episode: 61061 ,37855.79852,0.29988, Action type: [0, 1] 
Episode: 61062 ,37855.49863,0.29989, Action type: [2, 1] 
Episode: 61063 ,37856.19874,0.29989, Action type: [2, 0] 
Episode: 61064 ,37856.89885,0.29989, Action type: [1, 2] 
Episode: 61065 ,37857.59897,0.29988, Action type: [0, 2] 
Episode: 61066 ,37858.29909,0.29988, Action type: [2, 1] 
Episode: 61067 ,37857.9992,0.29989, Action type: [2, 0] 
Episode: 61068 ,37858.69931,0.29989, Action type: [1, 0] 
Episode: 61069 ,37859.39943,0.29988, Action type: [0, 2] 
Episode: 61070 ,37860.09955,0.29988, Action type: [0, 2] 
Episode: 61071 ,37860.79967,0.29988, Action type: [2, 1] 
Episode: 61072 ,37860.49978,0.29989, Action type: [2, 0] 
Episode: 61073 ,37861.19989,0.29989, Action type: [1, 2] 
Episode: 61074 ,37861.90001,0.29988, Action type: [0, 2] 
Episode: 61075 ,37862.60013,0.29988, Action type: [0, 1] 
Episode: 61076 ,37862.30024,0.29989, Action type: [2, 1] 
Episode: 61077 ,37863.00035,0.29989, Action type: [2, 1] 
Episode: 61078 ,37863.70046,0.29989, Action type: [1, 2] 
Episode: 61079 ,37864.40057,0.29989, Action type: [1, 2] 
Episode: 61080 ,37865.10068,0.29989, Action type: [0, 1] 
Episode: 61081 ,37865.80079,0.29989, Action type: [0, 2] 
Episode: 61082 ,37866.5009,0.29989, Action type: [1, 0] 
Episode: 61083 ,37867.20102,0.29988, Action type: [1, 0] 
Episode: 61084 ,37867.90114,0.29988, Action type: [0, 1] 
Episode: 61085 ,37868.60126,0.29988, Action type: [0, 1] 
Episode: 61086 ,37868.30137,0.29989, Action type: [0, 2] 
Episode: 61087 ,37869.00148,0.29989, Action type: [0, 2] 
Episode: 61088 ,37869.70159,0.29989, Action type: [1, 0] 
Episode: 61089 ,37870.40171,0.29988, Action type: [2, 0] 
Episode: 61090 ,37871.10183,0.29988, Action type: [0, 1] 
Episode: 61091 ,37870.80194,0.29989, Action type: [0, 2] 
Episode: 61092 ,37871.50205,0.29989, Action type: [0 1] ,
Episode: 61093 ,37872.20216,0.29989, Action type: [0 2] ,
Episode: 61094 ,37872.90227,0.29989, Action type: [2, 0] 
Episode: 61095 ,37873.60238,0.29989, Action type: [2, 1] 
Episode: 61096 ,37874.30249,0.29989, Action type: [0, 2] 
Episode: 61097 ,37875.0026,0.29989, Action type: [1, 2] 
Episode: 61098 ,37875.70271,0.29989, Action type: [1, 0] 
Episode: 61099 ,37876.40283,0.29988, Action type: [2, 1] 
Episode: 61100 ,37876.10294,0.29989, Action type: [0, 1] 
Episode: 61101 ,37876.80305,0.29989, Action type: [0, 2] 
Episode: 61102 ,37877.50316,0.29989, Action type: [1, 0] 
Episode: 61103 ,37878.20328,0.29988, Action type: [1, 0] 
Episode: 61104 ,37878.9034,0.29988, Action type: [0, 1] 
Episode: 61105 ,37879.60352,0.29988, Action type: [0, 2] 
Episode: 61106 ,37880.30364,0.29988, Action type: [0 0] ,
Episode: 61107 ,37881.00376,0.29988, Action type: [1, 2] 
Episode: 61108 ,37881.70388,0.29988, Action type: [2, 0] 
Episode: 61109 ,37882.404,0.29988, Action type: [0 2] ,
Episode: 61110 ,37883.10412,0.29988, Action type: [0, 2] 
Episode: 61111 ,37883.80424,0.29988, Action type: [1, 2] 
Episode: 61112 ,37884.50436,0.29988, Action type: [0, 1] 
Episode: 61113 ,37884.20447,0.29989, Action type: [2, 1] 
Episode: 61114 ,37884.90458,0.29989, Action type: [2, 0] 
Episode: 61115 ,37885.60469,0.29989, Action type: [1, 2] 
Episode: 61116 ,37886.30481,0.29988, Action type: [0, 2] 
Episode: 61117 ,37887.00493,0.29988, Action type: [0, 1] 
Episode: 61118 ,37886.70504,0.29989, Action type: [2, 1] 
Episode: 61119 ,37887.40515,0.29989, Action type: [1, 0] 
Episode: 61120 ,37888.10527,0.29988, Action type: [1, 2] 
Episode: 61121 ,37888.80539,0.29988, Action type: [0, 2] 
Episode: 61122 ,37889.50551,0.29988, Action type: [2, 1] 
Episode: 61123 ,37889.20562,0.29989, Action type: [2, 1] 
Episode: 61124 ,37889.90573,0.29989, Action type: [1, 2] 
Episode: 61125 ,37890.60585,0.29988, Action type: [1, 2] 
Episode: 61126 ,37891.30597,0.29988, Action type: [2, 1] 
Episode: 61127 ,37891.00608,0.29989, Action type: [0 0] ,
Episode: 61128 ,37891.70619,0.29989, Action type: [1, 2] 
Episode: 61129 ,37892.40631,0.29988, Action type: [0, 2] 
Episode: 61130 ,37893.10643,0.29988, Action type: [0, 2] 
Episode: 61131 ,37893.80655,0.29988, Action type: [2, 1] 
Episode: 61132 ,37893.50666,0.29989, Action type: [2, 1] 
Episode: 61133 ,37894.20677,0.29989, Action type: [0, 2] 
Episode: 61134 ,37894.90688,0.29989, Action type: [0, 2] 
Episode: 61135 ,37895.60699,0.29989, Action type: [1 2] ,
Episode: 61136 ,37896.3071,0.29989, Action type: [2, 1] 
Episode: 61137 ,37897.00721,0.29989, Action type: [0, 1] 
Episode: 61138 ,37897.70732,0.29989, Action type: [1, 2] 
Episode: 61139 ,37898.40743,0.29989, Action type: [1, 2] 
Episode: 61140 ,37899.10754,0.29989, Action type: [2, 1] 
Episode: 61141 ,37899.80765,0.29989, Action type: [2, 1] 
Episode: 61142 ,37900.50776,0.29989, Action type: [0, 2] 
Episode: 61143 ,37901.20787,0.29989, Action type: [1, 2] 
Episode: 61144 ,37901.90798,0.29989, Action type: [2, 0] 
Episode: 61145 ,37902.60809,0.29989, Action type: [1 0] ,
Episode: 61146 ,37903.30821,0.29988, Action type: [0, 2] 
Episode: 61147 ,37904.00833,0.29988, Action type: [0, 2] 
Episode: 61148 ,37904.70845,0.29988, Action type: [0, 2] 
Episode: 61149 ,37905.40857,0.29988, Action type: [2, 1] 
Episode: 61150 ,37905.10868,0.29989, Action type: [2, 1] 
